match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7605068005,1,3,1,"[0, 257, 531, 946, 1076, 1609, 1966, 2448, 3037, 3582, 3920, 4516, 4803, 5372, 5907, 6920, 7817, 8525, 9351, 10356, 11520, 12707, 13717, 15114, 15531, 16845, 17872, 19386, 20180, 22190, 23495, 24797, 26058, 27290, 28851, 30239, 31522]","[20, 136, 23, 57, 10]","[105, 1, 96, 74, 26]",True,dire,31522,1
7566717109,1,3,1,"[0, 247, 461, 928, 1160, 1398, 1900, 2314, 2790, 3097, 3731, 4058, 4374, 4693, 5027, 5554, 6209, 6922, 7501, 8393, 9086, 9715, 10901, 11254, 12073, 12560, 13360, 14306, 15332, 16623, 17310, 17707, 18637, 20063, 21032, 22316, 23357, 24790, 25773, 26759, 27695, 28624, 29827, 30708, 32735, 34020, 35329, 36004, 37220, 38109]","[82, 123, 55, 63, 112]","[101, 13, 1, 20, 102]",False,dire,38109,1
7603706619,1,3,1,"[0, 169, 441, 802, 965, 1306, 1664, 2086, 2669, 2928, 3196, 3439, 3686, 4638, 4845, 5030, 5777, 6063, 6316, 6491, 6823]","[46, 19, 95, 17, 121]","[1, 126, 105, 97, 20]",False,dire,6823,2
7599079114,1,1,1,"[0, 255, 520, 924, 1291, 1707, 2119, 2279, 2451, 3574, 4008, 4394, 4965, 5545, 6203, 6552, 7299, 8093, 8681, 9978, 10988, 12061, 12911, 13946, 14815, 16962, 18357, 19597, 21371, 22107, 23256, 24320, 26240, 28041]","[16, 17, 3, 14, 1]","[2, 46, 120, 26, 84]",True,radiant,28041,1
7578746005,1,3,1,"[187, 357, 756, 1247, 1442, 1804, 1894, 2154, 2775, 3217, 3642, 4227, 4655, 5216, 5412, 5723, 6551, 7308, 8354, 9461, 10323, 11195, 11652, 12533, 13421, 14417, 14963, 15751, 15928, 16846, 18175, 18540, 19599, 20754, 22534, 23617, 24427, 25280, 26508, 27712, 29585, 31778]","[17, 20, 45, 100, 95]","[106, 96, 138, 83, 1]",True,dire,31778,1
7522292402,1,3,3,"[0, 286, 662, 1088, 1419, 1782, 2178, 2672, 3693, 4237, 4688, 5139, 5611, 6536, 7296, 7809, 8592, 9207, 10574, 10976, 11609, 12560, 13347, 14064, 15219, 16187, 17118, 17935, 18138, 18608, 19028, 20546, 20890, 22158, 22410, 23366, 24466, 25179, 26791, 28274]","[35, 22, 14, 1, 64]","[129, 84, 86, 11, 44]",True,radiant,28274,1
7528971815,1,1,1,"[0, 370, 730, 1129, 1462, 1879, 2280, 2753, 3221, 3666, 4088, 4809, 5407, 6212, 6709, 7591, 8334, 8617, 9526, 10172]","[49, 1, 86, 74, 84]","[7, 48, 21, 119, 65]",False,radiant,10172,1
7530463515,1,3,1,"[0, 207, 640, 1050, 1497, 1987, 2416, 2872, 3208, 3756, 4030, 4377, 4856, 5326, 5819, 6303, 6811, 7239, 7997, 8863, 9902, 10627, 11376, 12535, 13313, 14329, 15133, 15330, 16644, 17501, 18328, 20194, 20980, 22691, 24606, 26124]","[7, 74, 114, 104, 84]","[96, 53, 1, 19, 5]",True,dire,26124,1
7535558607,1,1,1,"[533, 738, 1216, 1610, 1948, 2425, 2829, 3172, 3668, 4235, 4732, 5369, 6021, 6736, 7271, 8247, 9200, 9899, 11049, 12222, 13456, 14774, 15790, 17351, 18694, 20231, 21290, 23234, 23957, 24899, 26847, 27927, 28719, 30251]","[1, 100, 120, 7, 50]","[21, 106, 19, 15, 65]",True,radiant,30251,1
7535326407,1,1,1,"[0, 249, 571, 1046, 1691, 2008, 2461, 2940, 3354, 3744, 4576, 5021, 5573, 6159, 6405, 6877, 7700, 8684, 9591, 10054, 11353, 12434, 13760, 14758, 15471, 16527, 17722, 18539, 19319, 20417, 22790]","[1, 113, 102, 105, 20]","[10, 78, 110, 26, 71]",True,radiant,22790,1
