,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
180,7307,1962,-3949,-779,216,4757,radiant,32242.0,26005.0,23193.0,21623.0,16992.0,21564.0,15665.0,16359.0,15396.0,15634.0
181,-5539,-4911,-2750,49,1876,-11275,dire,25937.0,31935.0,20054.0,25910.0,18097.0,21520.0,11227.0,11886.0,9661.0,8334.0
182,-1651,1350,4056,5420,-1710,7465,radiant,27978.0,28847.0,21479.0,19351.0,21609.0,17201.0,21368.0,15871.0,14305.0,15228.0
183,463,2151,263,-556,-3499,-1178,radiant,24320.0,23886.0,24563.0,22477.0,22811.0,22367.0,13954.0,14224.0,13160.0,16431.0
184,3788,-2659,-5813,664,-3372,-7392,radiant,35019.0,31315.0,24165.0,26713.0,18160.0,24215.0,14701.0,13533.0,9633.0,13136.0
185,13622,3099,-4384,899,-1676,11560,dire,39444.0,25616.0,23441.0,19402.0,15802.0,20296.0,13738.0,13025.0,11644.0,13404.0
186,-7584,-5083,4219,7525,285,-638,radiant,24522.0,31982.0,21337.0,26582.0,21687.0,17648.0,19267.0,12411.0,11934.0,11710.0
187,-9309,-4569,-3922,2413,3519,-11868,dire,27620.0,36201.0,26080.0,30707.0,19657.0,23462.0,18157.0,16051.0,13940.0,10853.0
188,10969,1213,911,3097,151,16341,radiant,35231.0,23506.0,23928.0,22692.0,19615.0,18709.0,14880.0,11207.0,11483.0,11544.0
189,1177,-1849,-3419,-4576,-2943,-11610,dire,27982.0,27938.0,22955.0,25543.0,18612.0,22443.0,12433.0,17195.0,9833.0,13175.0
190,4223,-4185,-3894,-2980,-1460,-8296,radiant,29043.0,24694.0,20605.0,24792.0,19743.0,23436.0,14598.0,17343.0,11579.0,13126.0
191,-5921,-5413,-4205,-1632,-1838,-19009,dire,23186.0,29310.0,20920.0,26553.0,20590.0,24970.0,12452.0,14743.0,11626.0,13625.0
192,3335,-6817,-7726,1763,-13,-9458,dire,30438.0,27324.0,19085.0,25582.0,18246.0,26070.0,17771.0,15546.0,14477.0,14813.0
193,-2733,-880,5824,676,883,3770,dire,30859.0,31954.0,22366.0,22631.0,22918.0,17314.0,13636.0,11785.0,11570.0,9890.0
194,-7829,-8333,-4122,-1788,-5211,-27283,dire,23811.0,30918.0,18549.0,26810.0,14746.0,18794.0,12276.0,14029.0,8324.0,13723.0
195,-2449,87,-3185,796,-1961,-6712,radiant,25922.0,27974.0,22373.0,21978.0,15498.0,18166.0,14764.0,13514.0,10121.0,11799.0
196,2656,-9969,-5465,-3805,-1922,-18505,dire,28125.0,25044.0,14376.0,24932.0,17128.0,23184.0,12781.0,16450.0,10301.0,12663.0
197,-2598,5792,4552,7271,4945,19962,radiant,27234.0,30034.0,25904.0,19686.0,24588.0,19968.0,20919.0,13127.0,16256.0,11003.0
198,-3662,-3849,-1948,3876,-152,-5735,dire,24646.0,28085.0,21821.0,25292.0,19002.0,21172.0,16662.0,13245.0,10910.0,10919.0
199,3507,-430,-899,-4587,-518,-2927,radiant,25262.0,22410.0,19813.0,20411.0,19457.0,20489.0,11120.0,15556.0,11408.0,12233.0
200,1120,6227,9393,8805,6855,32400,radiant,30248.0,29386.0,28292.0,22503.0,25209.0,15836.0,19086.0,10294.0,15807.0,9036.0
201,-2421,-2924,4588,-751,-922,-2430,radiant,22699.0,26288.0,21717.0,25609.0,22361.0,17101.0,17136.0,17766.0,12022.0,13793.0
202,641,2077,4335,3189,701,10943,radiant,27858.0,27424.0,24607.0,21944.0,22205.0,18238.0,19037.0,15998.0,13440.0,12460.0
203,-4693,-3563,-2853,3569,-1475,-9015,dire,22993.0,26827.0,20331.0,23644.0,18636.0,21300.0,16553.0,13013.0,10810.0,12242.0
204,-555,-467,41,-1605,2743,157,radiant,26209.0,26524.0,20423.0,20381.0,18629.0,18218.0,14255.0,15208.0,12688.0,10019.0
205,-4176,-4816,-13,-6171,-1297,-16473,dire,27965.0,30430.0,22446.0,28247.0,21705.0,21979.0,13799.0,20086.0,12840.0,14666.0
206,2871,-221,-1611,-433,-4336,-3730,radiant,24494.0,21379.0,21035.0,21516.0,17384.0,18520.0,11965.0,12077.0,8525.0,12538.0
207,-3441,8582,8761,2269,1974,18145,radiant,24373.0,25317.0,24931.0,14940.0,24178.0,14791.0,14112.0,12151.0,13279.0,10251.0
208,1624,-2981,-5600,-7220,-6877,-21054,dire,25328.0,23877.0,22115.0,25387.0,16562.0,22051.0,10747.0,17630.0,9611.0,16093.0
209,177,-742,-1529,-457,-1509,-4060,radiant,29463.0,28717.0,20202.0,20531.0,17748.0,19112.0,18622.0,18195.0,12009.0,13314.0
210,-3561,-2858,5772,7821,7160,14334,radiant,24750.0,26879.0,22105.0,23686.0,22149.0,15789.0,21039.0,12036.0,16426.0,8240.0
211,3750,2054,3530,452,-89,9697,radiant,25897.0,23255.0,23586.0,22716.0,21572.0,18010.0,13342.0,13603.0,9800.0,10719.0
212,-10668,-3699,-991,-33,-611,-16002,dire,20791.0,31849.0,20290.0,24389.0,18423.0,19835.0,13199.0,13441.0,11569.0,12358.0
213,5568,383,-3606,-3435,383,-707,dire,33776.0,27363.0,23439.0,21742.0,15669.0,18828.0,13744.0,16750.0,12267.0,11271.0
214,1557,-3262,-3961,-2168,-214,-8048,radiant,24721.0,23335.0,21046.0,23593.0,16952.0,20248.0,14463.0,16151.0,14646.0,14814.0
215,4430,4747,4312,-886,4279,16882,radiant,28518.0,24542.0,23392.0,19054.0,21912.0,17805.0,13579.0,14903.0,13259.0,9541.0
216,-2638,-2171,2506,-3825,-3294,-9422,dire,25901.0,27861.0,22355.0,22553.0,20996.0,18210.0,15664.0,18825.0,12608.0,15091.0
217,60,1891,1695,-1431,-4185,-1970,radiant,23655.0,24025.0,24989.0,22799.0,21022.0,19535.0,13871.0,15354.0,9033.0,13104.0
218,-3740,6274,7656,1375,4593,16158,radiant,26155.0,29604.0,23715.0,18315.0,23497.0,16522.0,12361.0,11765.0,12405.0,7591.0
219,-5026,2176,-1629,-359,-5598,-10436,radiant,24221.0,28762.0,21883.0,19631.0,16769.0,19393.0,13933.0,14597.0,8436.0,13873.0
220,-7606,-2996,-4643,-2434,-1033,-18712,dire,21151.0,28950.0,19385.0,22803.0,17305.0,21913.0,12868.0,15240.0,12424.0,14225.0
221,-8559,-1673,-504,-5643,-5319,-21698,dire,21965.0,30143.0,21131.0,23015.0,20721.0,20469.0,11693.0,16425.0,9087.0,14392.0
222,6483,1715,3268,-5792,764,6438,radiant,27389.0,21008.0,22734.0,21292.0,21411.0,17667.0,13204.0,19069.0,11383.0,10832.0
223,8693,-351,1515,4587,1870,16314,radiant,32454.0,24198.0,23310.0,24745.0,18565.0,17633.0,13466.0,9775.0,11337.0,10189.0
224,6359,-8985,-4778,-6531,-3710,-17645,dire,32858.0,25963.0,18586.0,27023.0,17935.0,22223.0,9355.0,15800.0,8441.0,12065.0
225,663,2669,2380,5088,4594,15394,radiant,23625.0,22184.0,22265.0,19438.0,20397.0,17677.0,16949.0,11815.0,13895.0,9073.0
226,8355,1461,-3067,2714,855,10318,dire,30521.0,22464.0,21194.0,19987.0,17987.0,20614.0,13365.0,10689.0,10264.0,9183.0
227,-3664,2112,1797,6801,1690,8736,radiant,29986.0,33346.0,21626.0,19396.0,18533.0,15757.0,19159.0,11959.0,14123.0,11912.0
228,3313,-4942,-671,1122,-800,-1978,dire,29981.0,27025.0,18021.0,23616.0,18776.0,19386.0,11690.0,11354.0,10601.0,11766.0
229,5748,-2889,-4051,-4853,-5225,-11270,dire,31131.0,25124.0,22362.0,24098.0,17120.0,21162.0,8833.0,13476.0,8813.0,13615.0
230,-9987,-1299,-645,-4611,-6100,-22642,dire,23040.0,32737.0,20012.0,21036.0,18358.0,19645.0,11219.0,15246.0,8765.0,13745.0
231,-3036,-4140,-2872,-628,2328,-8348,dire,30766.0,33096.0,19604.0,22736.0,19360.0,21241.0,11650.0,12280.0,12149.0,9228.0
232,3916,6417,2817,4749,-124,17775,radiant,33515.0,31372.0,24863.0,19800.0,18720.0,15902.0,15159.0,11309.0,9834.0,9882.0
233,-3154,3298,1262,1744,2865,6015,dire,28693.0,31760.0,23129.0,19223.0,20480.0,18328.0,13698.0,12064.0,13852.0,10487.0
234,-4317,-1809,1417,-5967,-5297,-15973,dire,26015.0,30363.0,21851.0,24002.0,19946.0,18660.0,11617.0,17272.0,10404.0,15739.0
235,-2305,-900,3406,1364,24,1589,radiant,22918.0,26009.0,21568.0,23366.0,19483.0,16154.0,13841.0,13305.0,10803.0,10818.0
236,-12893,-3300,-3678,-4572,-6110,-30553,dire,24561.0,36658.0,21089.0,24024.0,19109.0,22042.0,13339.0,17683.0,10581.0,16674.0
237,-4718,-6440,-2661,-2028,-3114,-18961,dire,25183.0,31366.0,19963.0,27063.0,19331.0,22714.0,11430.0,13638.0,10460.0,13212.0
238,-2170,-5588,-3405,2126,-2503,-11540,dire,23719.0,25675.0,18053.0,23115.0,17842.0,20803.0,17626.0,14687.0,12484.0,14537.0
239,6371,211,1879,1284,-4256,5489,dire,34788.0,28366.0,24315.0,23887.0,19373.0,17258.0,15506.0,14161.0,10860.0,15122.0
240,-3936,1912,3205,-6277,-4635,-9731,dire,22122.0,25916.0,21956.0,19944.0,22316.0,19209.0,11829.0,18229.0,11851.0,16592.0
241,2993,6343,783,4104,602,14825,radiant,31483.0,29327.0,25868.0,19129.0,19607.0,18521.0,19109.0,15216.0,12283.0,11616.0
242,-3605,272,2080,-1196,-422,-2871,dire,24520.0,28202.0,23486.0,23693.0,22029.0,19386.0,16089.0,17847.0,12864.0,13633.0
243,1656,-370,-2026,-1738,-881,-3359,radiant,27323.0,25595.0,21065.0,21725.0,17516.0,19929.0,10614.0,12128.0,9347.0,10161.0
244,1478,-8052,-421,-2849,-5638,-15482,dire,31304.0,29297.0,18320.0,26183.0,16989.0,17165.0,14073.0,16442.0,10709.0,16429.0
245,-7024,-7583,-6047,-8358,-8113,-37125,dire,21996.0,27570.0,20075.0,25990.0,18755.0,24717.0,12180.0,19403.0,9182.0,16819.0
246,-4861,-4333,-7787,1358,1794,-13829,dire,24549.0,28183.0,20836.0,24516.0,16724.0,23037.0,15535.0,14040.0,11267.0,9153.0
247,1525,2794,-3644,5010,-419,5266,dire,29760.0,27076.0,22645.0,18649.0,17269.0,18805.0,17766.0,12386.0,12102.0,11756.0
248,6571,4956,6694,300,1999,20520,radiant,27219.0,21988.0,25042.0,21245.0,23420.0,17721.0,10704.0,10778.0,10007.0,9012.0
249,-427,-3836,-4046,2179,-1669,-7799,dire,29022.0,30392.0,22422.0,26858.0,15240.0,20640.0,14470.0,12723.0,11375.0,13212.0
250,2429,-4788,-2148,291,-3749,-7965,dire,29341.0,25421.0,21286.0,25112.0,21017.0,21539.0,12447.0,11555.0,8634.0,11843.0
251,6284,3354,1410,8477,1506,21031,radiant,25632.0,19463.0,22451.0,19263.0,19857.0,18609.0,19086.0,10872.0,12152.0,10732.0
252,-3473,-5413,-2159,1496,1007,-8542,dire,23256.0,26431.0,19690.0,24916.0,18447.0,20265.0,12470.0,11006.0,10008.0,9024.0
253,532,3321,755,320,3320,8248,radiant,28700.0,28504.0,21701.0,18566.0,17951.0,17336.0,10879.0,10449.0,12164.0,8793.0
254,-3208,-4542,-7513,-3902,-5060,-24225,dire,23562.0,25539.0,18919.0,22657.0,14253.0,20715.0,12885.0,16485.0,9943.0,14454.0
255,-1058,266,661,1624,129,1622,dire,25489.0,25412.0,24684.0,23593.0,21701.0,20461.0,17313.0,15851.0,12802.0,12199.0
256,-4653,-552,-2010,-3435,-3018,-13668,dire,29483.0,33951.0,20532.0,20962.0,18872.0,20065.0,11690.0,14797.0,9970.0,12552.0
257,-301,-1268,2418,2522,2312,5683,radiant,23702.0,24368.0,21433.0,22538.0,22203.0,19516.0,17279.0,14689.0,14442.0,12094.0
258,1238,-446,372,-575,-2231,-1642,dire,27066.0,26432.0,19880.0,19975.0,18082.0,17895.0,10981.0,12064.0,8554.0,10814.0
259,5301,4989,2943,-2422,616,11427,radiant,26374.0,21697.0,26493.0,21308.0,23006.0,20691.0,17214.0,19170.0,15413.0,14551.0
260,-5311,-3723,-1223,-2849,-592,-13698,dire,22037.0,27059.0,17422.0,21775.0,16341.0,17944.0,12830.0,16281.0,11267.0,11816.0
261,-7512,-1153,-3043,-2627,-3574,-17909,dire,23161.0,29914.0,23046.0,23671.0,18474.0,20751.0,16664.0,19435.0,12892.0,16169.0
262,-5218,-2288,-2635,2101,-632,-8672,radiant,27703.0,32361.0,19671.0,21549.0,18251.0,21383.0,20460.0,18148.0,13977.0,14343.0
263,1021,6799,2758,5125,4733,20436,radiant,28535.0,27718.0,25699.0,19181.0,19484.0,15958.0,15147.0,10572.0,14193.0,9800.0
264,-1877,-199,-540,-2624,-3026,-8266,dire,24471.0,26643.0,19721.0,20287.0,16024.0,17019.0,10766.0,13347.0,9083.0,12076.0
265,-2447,-1755,1572,1323,-425,-1732,dire,25668.0,25920.0,24407.0,23840.0,21867.0,18723.0,18166.0,15875.0,14535.0,14073.0
266,-3101,-3917,-1164,-4654,-3543,-16379,dire,28184.0,30530.0,23254.0,26490.0,18636.0,19851.0,10491.0,14113.0,9873.0,12966.0
267,-1205,-6053,-4302,4617,2126,-4817,dire,25136.0,26115.0,20056.0,25625.0,13168.0,17402.0,13693.0,9174.0,11433.0,9302.0
268,-8413,-3256,-3419,-6433,-3133,-24654,dire,24559.0,33486.0,18545.0,21430.0,17880.0,20889.0,13628.0,20018.0,11457.0,14453.0
269,-2208,-3447,2395,-188,92,-3356,dire,24988.0,26925.0,22278.0,25622.0,19631.0,17197.0,14387.0,14499.0,10919.0,10863.0
270,9754,-364,-3307,-8264,632,-1549,radiant,33725.0,24183.0,19212.0,20159.0,15667.0,18558.0,12549.0,20465.0,12958.0,12007.0
271,-10185,-3628,-3718,2597,-1076,-16010,dire,19176.0,29089.0,19561.0,23118.0,15339.0,18360.0,16940.0,14178.0,11859.0,13028.0
272,3597,413,2575,8237,3408,18230,radiant,27991.0,24280.0,23843.0,23425.0,20105.0,18047.0,19628.0,11533.0,14070.0,10292.0
273,2620,4929,2389,1489,3503,14930,radiant,26152.0,23194.0,25701.0,20548.0,22293.0,19442.0,14486.0,13586.0,15476.0,11962.0
274,618,-625,6527,2774,3049,12343,radiant,28633.0,28627.0,24079.0,24443.0,25293.0,18484.0,15221.0,12136.0,14019.0,10555.0
275,3359,4435,8262,2806,2302,21164,radiant,28051.0,25238.0,27325.0,22541.0,24611.0,16283.0,13492.0,10627.0,13209.0,11130.0
276,7167,-944,2104,-327,-1192,6808,dire,33646.0,25657.0,21716.0,22286.0,19834.0,17078.0,17413.0,17410.0,16127.0,16358.0
277,-1100,-3098,-3673,2719,1984,-3168,dire,21966.0,23066.0,17165.0,19707.0,16976.0,20133.0,13048.0,10679.0,11964.0,10150.0
278,-3,-8285,-4162,-8,-213,-12671,dire,26797.0,27298.0,17565.0,25625.0,15909.0,20268.0,15662.0,15395.0,13676.0,13620.0
279,1905,-216,2452,1533,638,6312,radiant,30784.0,28502.0,25563.0,25988.0,22174.0,19452.0,12632.0,11073.0,12147.0,11395.0
280,200,-27,-1686,-1253,-41,-2807,radiant,29482.0,29173.0,23453.0,22771.0,19343.0,21105.0,13868.0,14996.0,13034.0,12654.0
