,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
127,26581,23889,23641,13331,10077,40828,27456,23993,18993,18763,-14247,-3567,-352,-5662,-8686,-32514,dire,26659.0,39138.0,23078.0,26442.0,23712.0,22966.0,13377.0,18277.0,9988.0,17471.0
128,36188,21943,21671,14390,14078,38935,28362,24556,14233,11580,-2747,-6419,-2885,157,2498,-9396,dire,36261.0,38172.0,22181.0,28296.0,22034.0,24564.0,14734.0,14164.0,14345.0,11595.0
129,32074,27478,23770,15384,14731,39260,22912,21450,13733,12387,-7186,4566,2320,1651,2344,3695,dire,32624.0,38942.0,26709.0,22735.0,23373.0,21659.0,15072.0,13778.0,14844.0,12416.0
130,28510,26189,23162,17596,14917,28016,27174,19090,15475,12479,494,-985,4072,2121,2438,8140,radiant,28071.0,27870.0,25319.0,27311.0,22865.0,18641.0,17211.0,15807.0,15021.0,12652.0
131,28598,24731,22183,21529,15732,29111,29841,25388,17802,17115,-513,-5110,-3205,3727,-1383,-6484,dire,26754.0,27517.0,23894.0,28941.0,21263.0,24261.0,20440.0,16873.0,14923.0,16301.0
132,37476,26719,21296,17878,11750,34650,28439,22709,17653,16266,2826,-1720,-1413,225,-4516,-4598,dire,37779.0,34248.0,26881.0,27863.0,21552.0,22255.0,17547.0,17367.0,11642.0,16182.0
133,26789,25837,25122,13258,12657,29478,24256,21955,20252,18378,-2689,1581,3167,-6994,-5721,-10656,dire,26645.0,29073.0,25651.0,24389.0,24985.0,21680.0,12680.0,20360.0,12652.0,18357.0
134,31473,25076,19820,12056,10375,28776,25408,22677,13954,11201,2697,-332,-2857,-1898,-826,-3216,radiant,30856.0,29308.0,25357.0,25757.0,19496.0,22974.0,12106.0,14139.0,10377.0,11408.0
135,31434,25260,19989,20711,12890,33733,24594,24479,15682,15284,-2299,666,-4490,5029,-2394,-3488,dire,31388.0,33464.0,25035.0,24390.0,19966.0,24487.0,21087.0,15575.0,13076.0,15411.0
136,35167,27645,19130,17884,13717,34412,34296,26095,15544,15690,755,-6651,-6965,2340,-1973,-12494,dire,34263.0,33706.0,27293.0,32736.0,19413.0,25425.0,18016.0,15005.0,13375.0,15272.0
137,33739,24116,21645,13438,13600,32130,21693,19601,11640,9750,1609,2423,2044,1798,3850,11724,radiant,33454.0,32227.0,24235.0,21829.0,21432.0,19621.0,13001.0,11818.0,13548.0,9926.0
138,29817,24812,24882,19320,16153,26299,25894,21476,16050,12983,3518,-1082,3406,3270,3170,12282,radiant,29428.0,25767.0,24161.0,25734.0,24825.0,21845.0,19217.0,16010.0,16280.0,13168.0
139,31343,22052,20300,13091,9822,30135,23163,21065,14138,12146,1208,-1111,-765,-1047,-2324,-4039,dire,31278.0,29603.0,22235.0,23300.0,20048.0,20880.0,13200.0,14354.0,9916.0,12184.0
140,34500,24391,24190,24074,18862,37749,25513,23295,22701,16353,-3249,-1122,895,1373,2509,406,radiant,33589.0,38404.0,23632.0,26162.0,24026.0,23649.0,23175.0,23156.0,18117.0,16660.0
141,31665,26039,19909,12489,11287,30930,21532,18172,14468,12843,735,4507,1737,-1979,-1556,3444,dire,30433.0,31227.0,25332.0,21497.0,19561.0,18378.0,12468.0,14305.0,10682.0,12905.0
142,28808,23693,14822,15337,12328,31876,31320,20908,10781,10867,-3068,-7627,-6086,4556,1461,-10764,dire,29107.0,31364.0,23738.0,29698.0,14967.0,19914.0,15480.0,10600.0,12367.0,10563.0
143,30393,26861,24629,20371,14846,30806,29282,18988,15782,12482,-413,-2421,5641,4589,2364,9760,dire,29504.0,31270.0,26622.0,29683.0,24482.0,19349.0,20235.0,16015.0,14704.0,12700.0
144,41314,24844,17002,15804,14931,27289,25186,24194,23764,15573,14025,-342,-7192,-7960,-642,-2111,radiant,40118.0,26892.0,23409.0,23607.0,17222.0,22554.0,14826.0,23858.0,14056.0,14670.0
145,21627,21475,17917,19683,13790,36856,28082,21616,17721,16384,-15229,-6607,-3699,1962,-2594,-26167,dire,21143.0,35922.0,21320.0,27067.0,17441.0,21581.0,19481.0,17655.0,13460.0,15777.0
146,28390,27996,23674,16051,16511,30497,24677,24718,16135,14738,-2107,3319,-1044,-84,1773,1857,radiant,28101.0,29358.0,28434.0,24274.0,23817.0,24188.0,16010.0,16046.0,16735.0,14575.0
147,32303,28633,28121,17335,15645,33123,29848,22348,15839,12820,-820,-1215,5773,1496,2825,8059,radiant,31760.0,33024.0,28892.0,29294.0,27579.0,22257.0,16971.0,15422.0,15431.0,12642.0
148,26296,21513,19674,16606,14889,26190,24279,22601,12563,11210,106,-2766,-2927,4043,3679,2135,dire,26005.0,25451.0,21104.0,23492.0,19677.0,22563.0,16521.0,12104.0,14651.0,10636.0
149,36403,30106,28298,15845,15147,34239,32607,21307,12419,12447,2164,-2501,6991,3426,2700,12780,radiant,35433.0,32770.0,30155.0,30633.0,27863.0,21686.0,15922.0,12671.0,15100.0,12656.0
