,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_last_gold,dire_pos1_last_gold,rad_pos2_last_gold,dire_pos2_last_gold,rad_pos3_last_gold,dire_pos3_last_gold,rad_pos4_last_gold,dire_pos4_last_gold,rad_pos5_last_gold,dire_pos5_last_gold
127,12531,9410,11322,6215,6115,16110,12174,12985,6764,8410,-3579,-2764,-1663,-549,-2295,-10850,dire,12490.0,15944.0,9499.0,12094.0,11357.0,13089.0,6118.0,6673.0,6210.0,8177.0
128,13673,11197,10789,5525,4748,14206,13600,11987,8895,7538,-533,-2403,-1198,-3370,-2790,-10294,dire,14256.0,14232.0,11559.0,13801.0,10806.0,11857.0,5435.0,9024.0,4942.0,7626.0
129,15471,14316,10698,7145,6523,12416,12127,9671,6077,5476,3055,2189,1027,1068,1047,8386,radiant,15526.0,12308.0,14539.0,12298.0,10666.0,9852.0,7523.0,6170.0,6735.0,5578.0
130,18694,10948,11096,7119,5786,13038,11964,10637,6588,5459,5656,-1016,459,531,327,5957,radiant,18277.0,13214.0,10850.0,12422.0,10829.0,10336.0,7003.0,6420.0,5871.0,5639.0
131,14249,11489,11040,7267,5995,13672,8101,9797,8262,4123,577,3388,1243,-995,1872,6085,dire,14046.0,13360.0,11638.0,7880.0,11128.0,9742.0,7493.0,8286.0,6083.0,4159.0
132,14172,12306,10568,8433,5976,10560,9126,7529,5604,5450,3612,3180,3039,2829,526,13186,radiant,14376.0,10956.0,11675.0,9022.0,10784.0,7783.0,8697.0,5753.0,6073.0,5652.0
133,14609,10587,12074,6819,8605,12156,11325,11273,6933,4829,2453,-738,801,-114,3776,6178,radiant,14216.0,11603.0,10329.0,11383.0,12139.0,11337.0,6436.0,7004.0,8538.0,4925.0
134,13029,13967,10109,8156,5816,13482,13522,12215,11504,8058,-453,445,-2106,-3348,-2242,-7704,dire,12992.0,12962.0,14514.0,13637.0,9993.0,12362.0,8622.0,11695.0,6088.0,8343.0
135,13242,12903,10084,8608,7368,12231,9179,9339,8502,6374,1011,3724,745,106,994,6580,radiant,13293.0,11748.0,12779.0,9471.0,9900.0,9461.0,8385.0,8040.0,7084.0,6506.0
136,10400,9792,11116,7584,6258,16122,7990,9862,9789,6640,-5722,1802,1254,-2205,-382,-5253,dire,10228.0,15677.0,9977.0,7783.0,10743.0,9792.0,7570.0,9483.0,6068.0,6558.0
137,18560,13778,11967,10919,8723,10722,10502,9434,5404,4711,7838,3276,2533,5515,4012,23174,radiant,18444.0,11150.0,13685.0,10616.0,11936.0,9332.0,10810.0,5569.0,8525.0,4753.0
138,12467,12650,10383,7472,6840,12608,11216,10221,7853,5592,-141,1434,162,-381,1248,2322,radiant,12257.0,12430.0,12514.0,11272.0,10192.0,10134.0,7480.0,7876.0,6801.0,5790.0
139,16091,12461,11514,7987,7715,12174,11275,12649,9272,8842,3917,1186,-1135,-1285,-1127,1556,dire,15967.0,12199.0,11836.0,11419.0,10930.0,12458.0,7915.0,9317.0,7417.0,8426.0
140,9536,8406,8555,5719,3953,16825,13548,13127,9026,7966,-7289,-5142,-4572,-3307,-4013,-24323,dire,9627.0,16722.0,8692.0,13345.0,8633.0,13248.0,6027.0,8933.0,4065.0,8098.0
141,16395,15034,13790,8818,6460,13989,7475,7334,6175,5171,2406,7559,6456,2643,1289,20353,radiant,16412.0,13932.0,15516.0,7573.0,13775.0,7247.0,8583.0,6222.0,6582.0,5111.0
142,13064,12302,11568,6054,6684,16487,12333,12333,7741,6375,-3423,-31,-765,-1687,309,-5597,dire,13264.0,16426.0,12616.0,12267.0,11239.0,12194.0,6297.0,7303.0,6503.0,6568.0
143,15032,11900,10676,9199,8284,14199,12295,11215,7721,6171,833,-395,-539,1478,2113,3490,radiant,14558.0,13475.0,11470.0,12024.0,10547.0,11359.0,9111.0,7690.0,8339.0,6389.0
144,15982,15035,10125,5328,4879,16478,14876,13076,6536,5726,-496,159,-2951,-1208,-847,-5343,dire,15408.0,15893.0,15067.0,14570.0,10479.0,12431.0,5640.0,6564.0,5170.0,5530.0
145,12358,10675,7558,5373,4897,18232,11639,9979,4374,4444,-5874,-964,-2421,999,453,-7807,dire,12228.0,18382.0,10864.0,11594.0,7612.0,9979.0,5598.0,4352.0,5067.0,4627.0
146,12543,9006,7528,5879,5847,18820,15299,13948,10233,9857,-6277,-6293,-6420,-4354,-4010,-27354,dire,12886.0,18019.0,8846.0,14088.0,7659.0,13715.0,5984.0,9847.0,5869.0,9111.0
147,10771,9429,8360,7446,4887,15215,12193,11507,9619,8792,-4444,-2764,-3147,-2173,-3905,-16433,dire,10808.0,15092.0,9231.0,12185.0,8400.0,11383.0,7384.0,9280.0,4763.0,8818.0
148,16635,14640,11724,7930,6998,11670,10322,9377,6922,6665,4965,4318,2347,1008,333,12971,radiant,16045.0,11549.0,14296.0,10332.0,11539.0,9203.0,7996.0,6796.0,7053.0,6621.0
149,12274,13818,9607,9042,7155,14123,10125,10776,7309,7398,-1849,3693,-1169,1733,-243,2165,radiant,11596.0,14116.0,13888.0,10223.0,9719.0,10611.0,8946.0,7298.0,7169.0,7712.0
150,17948,12914,13007,8052,8029,10439,10105,10683,5860,6317,7509,2809,2324,2192,1712,16546,radiant,17868.0,10753.0,13030.0,10194.0,13087.0,10951.0,7866.0,5878.0,8252.0,6280.0
151,17443,18061,15078,10808,6700,12311,11059,10067,7734,5867,5132,7002,5011,3074,833,21052,radiant,17526.0,12335.0,17932.0,10909.0,14965.0,10343.0,10566.0,7588.0,6786.0,5957.0
152,13813,13057,13119,7968,6079,15186,13266,12966,7782,7137,-1373,-209,153,186,-1058,-2301,dire,14342.0,14697.0,13071.0,13172.0,13317.0,13015.0,8348.0,7767.0,6301.0,7086.0
153,13816,8989,8682,5893,5925,13471,12396,11616,6957,5790,345,-3407,-2934,-1064,135,-6925,dire,13739.0,13003.0,8842.0,12070.0,8880.0,11378.0,6126.0,6908.0,6103.0,5837.0
154,18775,12605,8884,7751,7622,18025,14166,11400,7657,6834,750,-1561,-2516,94,788,-2445,dire,19299.0,18078.0,12961.0,14049.0,8856.0,11628.0,8046.0,7811.0,7475.0,6956.0
155,14557,12867,11568,5143,5092,15584,14677,12754,7881,5731,-1027,-1810,-1186,-2738,-639,-7400,dire,15053.0,14742.0,12676.0,14397.0,11604.0,12559.0,5371.0,7790.0,5370.0,5697.0
156,12122,12235,12115,7527,7637,12975,11979,8547,10021,7805,-853,256,3568,-2494,-168,309,dire,12225.0,12516.0,11913.0,11610.0,11934.0,8514.0,7627.0,9743.0,7657.0,7620.0
157,13559,11914,9546,10277,7893,17736,14223,10490,10458,7727,-4177,-2309,-944,-181,166,-7445,dire,13396.0,17424.0,11969.0,13893.0,9705.0,10007.0,10390.0,10249.0,8015.0,7565.0
158,13668,11616,10554,5953,6340,19101,13902,11925,7467,7502,-5433,-2286,-1371,-1514,-1162,-11766,dire,13419.0,18035.0,11611.0,13591.0,10553.0,11337.0,5829.0,7115.0,6291.0,7191.0
159,12020,11947,11805,9226,5243,13361,12335,10061,7317,7499,-1341,-388,1744,1909,-2256,-332,dire,12440.0,12756.0,12113.0,11323.0,12004.0,9973.0,9066.0,6948.0,5479.0,7318.0
160,13889,14204,13322,6243,7949,19631,11940,12937,8793,6012,-5742,2264,385,-2550,1937,-3706,radiant,14042.0,19510.0,13926.0,12197.0,12851.0,13151.0,6181.0,9027.0,8080.0,6239.0
161,20039,15508,14224,9002,7538,12103,11385,10705,6492,5628,7936,4123,3519,2510,1910,19998,radiant,19838.0,12253.0,15316.0,10937.0,14384.0,10959.0,9261.0,6631.0,7638.0,5739.0
162,10629,10913,7834,6293,5235,14165,14610,12196,6056,6446,-3536,-3697,-4362,237,-1211,-12569,dire,10390.0,14113.0,10769.0,14514.0,7836.0,12105.0,6358.0,6201.0,5362.0,6576.0
163,13622,13492,12767,8759,6563,13159,10686,9217,7984,5188,463,2806,3550,775,1375,8969,radiant,13646.0,13148.0,13140.0,10499.0,12974.0,9245.0,8503.0,8014.0,6462.0,5402.0
164,16078,14031,12776,9258,7119,15796,10945,10514,6941,5342,282,3086,2262,2317,1777,9724,radiant,16232.0,15755.0,13701.0,10579.0,12704.0,9977.0,9393.0,6673.0,7130.0,5257.0
165,13730,12601,9600,6639,6828,13645,15218,12406,8939,7961,85,-2617,-2806,-2300,-1133,-8771,dire,14067.0,13366.0,12437.0,14924.0,9349.0,12199.0,6140.0,8941.0,6845.0,7896.0
166,15622,12168,11446,7279,5478,14313,11084,10812,6145,6445,1309,1084,634,1134,-967,3194,dire,15653.0,13766.0,11880.0,11006.0,11268.0,10631.0,7086.0,6235.0,5503.0,6647.0
167,16569,14239,13078,7155,5497,15310,11268,9683,7694,6212,1259,2971,3395,-539,-715,6371,radiant,15443.0,15072.0,14009.0,11366.0,13014.0,9641.0,6907.0,7612.0,5423.0,6474.0
168,13344,11657,10716,7088,5979,15560,15875,13348,9228,7658,-2216,-4218,-2632,-2140,-1679,-12885,dire,13400.0,14520.0,11686.0,15503.0,10738.0,13350.0,7395.0,9194.0,6270.0,7490.0
169,14186,12739,12333,8625,7289,13811,14473,11070,7403,7307,375,-1734,1263,1222,-18,1108,dire,13870.0,13395.0,12390.0,14285.0,12580.0,10562.0,8923.0,7191.0,7489.0,7167.0
170,12556,11815,12175,6724,5060,16458,13914,13966,12410,6659,-3902,-2099,-1791,-5686,-1599,-15077,dire,12802.0,16278.0,11757.0,13288.0,12558.0,13788.0,7089.0,11958.0,5314.0,6655.0
171,19465,15357,10577,7243,6839,14520,12832,12812,5916,5923,4945,2525,-2235,1327,916,7478,radiant,19125.0,14342.0,15003.0,12693.0,10291.0,12977.0,7467.0,5768.0,6609.0,5816.0
172,15167,10301,10144,6014,5742,14436,11869,10726,6867,6496,731,-1568,-582,-853,-754,-3026,dire,14948.0,14421.0,10246.0,11409.0,9801.0,10438.0,5699.0,6557.0,5151.0,6625.0
173,17532,12603,9782,7899,7711,15766,11533,9377,6908,6525,1766,1070,405,991,1186,5418,radiant,17420.0,15600.0,12703.0,11652.0,10067.0,9435.0,8003.0,6892.0,7994.0,6699.0
174,19475,11685,10503,8416,7801,13031,10752,10114,9343,7859,6444,933,389,-927,-58,6781,radiant,19431.0,12646.0,11802.0,10908.0,10413.0,10187.0,8341.0,9474.0,7986.0,7742.0
175,12706,11546,10735,6430,5654,16047,14398,11047,6999,6095,-3341,-2852,-312,-569,-441,-7515,dire,12763.0,15484.0,11489.0,13559.0,10889.0,10598.0,6403.0,6921.0,5811.0,6292.0
176,16154,15141,13493,9556,5961,12005,11274,10463,5420,4039,4149,3867,3030,4136,1922,17104,radiant,15615.0,12342.0,14677.0,10943.0,12679.0,10635.0,8930.0,5359.0,5673.0,4281.0
177,17655,15024,10180,8987,7012,11622,11286,10540,8216,7485,6033,3738,-360,771,-473,9709,radiant,17692.0,11434.0,14932.0,11412.0,10432.0,10300.0,9123.0,8534.0,7023.0,7806.0
178,14180,13064,10504,9404,5406,14438,13501,10757,7256,5277,-258,-437,-253,2148,129,1329,radiant,14391.0,14104.0,11666.0,13539.0,10230.0,10570.0,9167.0,6885.0,5059.0,5449.0
179,15320,12956,9436,6580,4416,21220,15076,16656,9144,8531,-5900,-2120,-7220,-2564,-4115,-21919,dire,15527.0,21198.0,13028.0,14790.0,9413.0,16368.0,6398.0,9058.0,4598.0,8239.0
180,16207,14224,12533,6748,7149,15737,9970,9521,6066,5524,470,4254,3012,682,1625,10043,radiant,15970.0,16023.0,14236.0,9810.0,12613.0,9726.0,6872.0,6142.0,7360.0,5770.0
181,14207,12418,11759,7724,6885,12652,15439,12526,6999,6196,1555,-3021,-767,725,689,-819,dire,14298.0,12410.0,12185.0,15380.0,11457.0,12712.0,7675.0,7273.0,6886.0,6445.0
182,14420,11834,11066,7507,6283,17953,17247,16749,8970,8347,-3533,-5413,-5683,-1463,-2064,-18156,dire,13858.0,18262.0,11042.0,17560.0,11052.0,16781.0,7582.0,9183.0,6330.0,8631.0
183,13571,10523,8387,5284,4758,13764,13311,11899,7329,7128,-193,-2788,-3512,-2045,-2370,-10908,dire,13913.0,13054.0,10664.0,12928.0,8486.0,12025.0,5213.0,7505.0,4916.0,7151.0
184,13755,12647,11265,8017,5561,9762,13097,10945,6760,6604,3993,-450,320,1257,-1043,4077,dire,13320.0,9463.0,12430.0,13135.0,11169.0,11121.0,7825.0,6967.0,5503.0,6682.0
185,13793,12730,9784,6385,6641,13994,11046,12069,8084,5925,-201,1684,-2285,-1699,716,-1785,dire,14038.0,13900.0,12515.0,11480.0,9840.0,11849.0,6128.0,8218.0,6817.0,6024.0
186,20401,12210,14045,8192,6694,16044,14217,10698,7299,7731,4357,-2007,3347,893,-1037,5553,radiant,20101.0,15862.0,12026.0,13816.0,14054.0,10754.0,8343.0,7260.0,6959.0,7760.0
187,15994,14303,11167,6660,4701,14324,14276,12224,7186,5352,1670,27,-1057,-526,-651,-537,radiant,16311.0,14367.0,14081.0,14699.0,10900.0,12471.0,6822.0,7430.0,4836.0,5635.0
188,18446,13793,14131,10688,7908,13625,13453,11676,6202,5382,4821,340,2455,4486,2526,14628,radiant,18190.0,13310.0,13283.0,12954.0,14180.0,11704.0,10814.0,6264.0,7677.0,5606.0
189,13742,12338,11954,7466,6155,16423,13959,12146,6977,6370,-2681,-1621,-192,489,-215,-4220,dire,13525.0,16051.0,11970.0,13762.0,11885.0,11958.0,7470.0,6541.0,6302.0,6381.0
190,13898,11365,9982,6284,4870,17927,15566,12670,7930,8253,-4029,-4201,-2688,-1646,-3383,-15947,dire,13333.0,17156.0,11120.0,15758.0,9575.0,12153.0,5907.0,7612.0,4972.0,7948.0
191,20808,14618,12807,8739,8490,10849,9300,8962,7182,5779,9959,5318,3845,1557,2711,23390,radiant,20530.0,10666.0,14808.0,9015.0,13074.0,8660.0,8972.0,6968.0,8595.0,5704.0
192,15487,14169,13003,11516,6521,11042,9784,10079,6830,6045,4445,4385,2924,4686,476,16916,radiant,15251.0,10443.0,14289.0,9724.0,13264.0,9814.0,11648.0,6749.0,6598.0,5998.0
193,15124,14456,13541,9275,8573,14716,10472,7608,6906,5121,408,3984,5933,2369,3452,16146,radiant,15497.0,14656.0,14750.0,10691.0,13759.0,7685.0,9435.0,7106.0,8709.0,5303.0
194,13719,12546,11439,9061,9464,14793,13721,15887,6398,6059,-1074,-1175,-4448,2663,3405,-629,dire,12933.0,15488.0,12365.0,13841.0,11437.0,14892.0,9382.0,6699.0,8885.0,6333.0
195,12987,12759,12595,10643,10539,19026,15353,15185,12566,10515,-6039,-2594,-2590,-1923,24,-13122,dire,13219.0,17722.0,13236.0,14511.0,12963.0,15430.0,10989.0,11928.0,10964.0,10107.0
196,15972,11176,11790,6537,6284,16017,12542,7526,7868,5626,-45,-1366,4264,-1331,658,2180,radiant,14396.0,16189.0,10303.0,12399.0,10435.0,7606.0,6544.0,8132.0,6412.0,5737.0
197,14934,10708,14066,6017,7286,11052,10298,8993,9378,7198,3882,410,5073,-3361,88,6092,dire,14739.0,11192.0,10277.0,9895.0,13873.0,8689.0,6346.0,9419.0,7381.0,7269.0
198,13478,12689,12108,7820,6503,16361,15122,13652,9610,9252,-2883,-2433,-1544,-1790,-2749,-11399,dire,13115.0,15397.0,12588.0,14694.0,11693.0,12999.0,7604.0,9408.0,6430.0,9132.0
199,12740,12137,9218,5829,5222,14058,12608,10514,6849,5585,-1318,-471,-1296,-1020,-363,-4468,dire,12585.0,13839.0,12186.0,12451.0,9039.0,10420.0,6111.0,6778.0,5464.0,5788.0
200,22521,12875,10133,8480,6711,11532,10671,10368,6976,5697,10989,2204,-235,1504,1014,15476,radiant,22106.0,11570.0,12764.0,10889.0,9987.0,10519.0,8199.0,6860.0,6365.0,5833.0
201,13237,12447,11453,7329,7190,17218,10179,11816,8795,6910,-3981,2268,-363,-1466,280,-3262,dire,12385.0,16857.0,12551.0,10381.0,11342.0,11379.0,7312.0,8969.0,6724.0,7070.0
202,15816,11023,7137,5835,5141,17382,14430,11783,10187,8473,-1566,-3407,-4646,-4352,-3332,-17303,dire,16420.0,17516.0,11371.0,14896.0,7368.0,12298.0,6026.0,10318.0,5232.0,8767.0
203,16017,14217,13661,7947,6002,12624,11357,9441,4912,4036,3393,2860,4220,3035,1966,15474,radiant,15947.0,12400.0,14039.0,11370.0,13176.0,9732.0,7972.0,5016.0,5965.0,4092.0
204,11593,11040,7127,5253,5860,13651,12088,11346,9503,7338,-2058,-1048,-4219,-4250,-1478,-13053,dire,11031.0,13317.0,10934.0,11886.0,7131.0,11229.0,5411.0,9640.0,5585.0,7014.0
205,16043,12623,11019,7248,8547,10167,10087,9673,10185,5526,5876,2536,1346,-2937,3021,9842,radiant,16073.0,10040.0,12830.0,9900.0,10981.0,9803.0,7506.0,10155.0,8904.0,5478.0
206,12157,9667,10546,7494,5669,15130,12948,7851,8522,7704,-2973,-3281,2695,-1028,-2035,-6622,dire,12073.0,15478.0,9680.0,12572.0,10731.0,8034.0,7715.0,8701.0,5649.0,8037.0
207,17551,11044,11054,7418,6434,11958,10414,9370,7372,6300,5593,630,1684,46,134,8087,radiant,17330.0,12204.0,10870.0,10296.0,11218.0,9455.0,7500.0,7727.0,6421.0,6476.0
208,14127,11308,12035,10358,9350,14174,14681,8911,6109,5214,-47,-3373,3124,4249,4136,8089,radiant,14525.0,13400.0,11155.0,13878.0,12276.0,9272.0,10393.0,5962.0,8908.0,4875.0
209,15009,11874,10029,9911,7162,12316,12395,9584,6288,5902,2693,-521,445,3623,1260,7500,radiant,14810.0,12143.0,11522.0,12560.0,10418.0,9722.0,10322.0,6409.0,7174.0,6096.0
210,17451,15229,13437,9879,7221,11465,12802,9190,6407,6811,5986,2427,4247,3472,410,16542,radiant,17601.0,11683.0,15205.0,12245.0,13674.0,8884.0,9765.0,6282.0,7379.0,6867.0
211,12135,13518,11760,7281,5853,15595,9485,8468,5127,5193,-3460,4033,3292,2154,660,6679,radiant,11836.0,15125.0,13612.0,9513.0,11597.0,8818.0,7113.0,5375.0,5864.0,5404.0
212,14802,14261,13406,6257,5835,15650,10328,11425,6433,5323,-848,3933,1981,-176,512,5402,radiant,14030.0,14853.0,13718.0,10194.0,13291.0,11247.0,6153.0,6225.0,5729.0,5074.0
213,14863,12407,11775,5877,5553,13357,11200,12823,7073,4945,1506,1207,-1048,-1196,608,1077,dire,14772.0,13281.0,12762.0,11062.0,12028.0,12657.0,6154.0,7269.0,5564.0,5076.0
214,18506,13058,12396,7545,7227,14976,11512,10907,6043,5263,3530,1546,1489,1502,1964,10031,radiant,18488.0,14330.0,13096.0,11472.0,12113.0,10518.0,7534.0,6205.0,7247.0,5480.0
215,14597,13899,12233,10370,7451,14503,11944,9493,6548,5486,94,1955,2740,3822,1965,10576,radiant,14492.0,14644.0,13617.0,12193.0,12211.0,9757.0,10491.0,6814.0,7788.0,5554.0
216,17167,14868,14274,9851,7410,15915,13165,11681,7444,6717,1252,1703,2593,2407,693,8648,radiant,17230.0,14805.0,14862.0,12972.0,14097.0,11602.0,9625.0,7144.0,7535.0,6408.0
217,16283,11181,9118,9053,8362,17446,14325,11862,6400,6311,-1163,-3144,-2744,2653,2051,-2347,radiant,15563.0,16877.0,11106.0,14318.0,9275.0,11256.0,9378.0,6268.0,7809.0,6112.0
218,14808,14757,13793,7615,6154,14919,11061,11134,6781,6405,-111,3696,2659,834,-251,6827,radiant,14232.0,13838.0,14335.0,11108.0,13747.0,10733.0,7603.0,7020.0,6201.0,6254.0
219,15263,14288,11933,6708,5609,15339,10420,11176,7364,4975,-76,3868,757,-656,634,4527,radiant,14833.0,14901.0,13917.0,10260.0,11960.0,10920.0,6623.0,7381.0,5663.0,5017.0
220,12770,11646,8970,8328,6974,12951,14924,12540,7924,8640,-181,-3278,-3570,404,-1666,-8291,dire,11836.0,13214.0,11095.0,14688.0,8779.0,12430.0,7554.0,7812.0,6214.0,8820.0
221,13880,10523,10950,6333,4903,14685,14106,11523,8180,7427,-805,-3583,-573,-1847,-2524,-9332,dire,13641.0,14403.0,10438.0,13986.0,11039.0,11325.0,6589.0,8093.0,5065.0,7501.0
222,14068,11403,10401,7571,5513,9938,8702,6743,4624,4297,4130,2701,3658,2947,1216,14652,radiant,13794.0,10275.0,10621.0,8859.0,10038.0,6839.0,7513.0,4853.0,5167.0,4315.0
223,13098,13132,9623,6483,5559,14113,13045,8975,10530,7431,-1015,87,648,-4047,-1872,-6199,dire,12385.0,13781.0,13512.0,12623.0,9628.0,8314.0,6516.0,10336.0,5792.0,7511.0
224,12843,13634,12519,7353,6134,10612,9239,8015,7523,7143,2231,4395,4504,-170,-1009,9951,radiant,12618.0,10580.0,13562.0,9200.0,12242.0,8180.0,7492.0,7165.0,6425.0,6982.0
225,10236,13093,14065,7888,5193,11389,13251,9207,6807,5401,-1153,-158,4858,1081,-208,4420,radiant,10469.0,11405.0,13525.0,12525.0,13864.0,8802.0,7844.0,5919.0,5317.0,5159.0
226,13480,13122,11813,6783,4459,15198,13490,9590,7859,5927,-1718,-368,2223,-1076,-1468,-2407,radiant,13667.0,15060.0,12974.0,13331.0,12073.0,9571.0,6357.0,7861.0,4597.0,6020.0
227,20394,14784,13039,8292,7128,11993,11537,10715,7024,6503,8401,3247,2324,1268,625,15865,radiant,20334.0,11231.0,14778.0,11296.0,12573.0,11070.0,8495.0,7412.0,7406.0,6765.0
228,13596,13101,12294,7761,6286,12216,12715,7276,8938,6029,1380,386,5018,-1177,257,5864,radiant,13569.0,11909.0,12884.0,12222.0,12261.0,7498.0,7904.0,8953.0,6424.0,6067.0
229,11292,9743,8605,4875,4544,14825,14531,12720,8296,7600,-3533,-4788,-4115,-3421,-3056,-18913,dire,11427.0,14303.0,9741.0,14436.0,8748.0,12555.0,4911.0,8343.0,4686.0,7746.0
230,17008,13098,13063,7217,8928,12452,11980,8713,8768,6238,4556,1118,4350,-1551,2690,11163,radiant,16588.0,13012.0,13447.0,11965.0,12879.0,9172.0,7060.0,9017.0,9093.0,6507.0
231,17000,11912,10396,7963,5513,19618,13248,10501,7663,6752,-2618,-1336,-105,300,-1239,-4998,radiant,16966.0,19328.0,11683.0,12968.0,10385.0,10797.0,8040.0,7892.0,5599.0,6977.0
232,14927,14333,13906,9747,7984,11885,10105,9566,7439,6040,3042,4228,4340,2308,1944,15862,radiant,14974.0,12115.0,14467.0,10080.0,13904.0,9848.0,9766.0,7484.0,8219.0,6198.0
233,18524,13333,14323,4724,4254,16809,13659,12286,8554,4543,1715,-326,2037,-3830,-289,-693,radiant,17537.0,16586.0,13469.0,13569.0,13782.0,11790.0,4384.0,8607.0,4290.0,4712.0
234,12392,13634,11871,7104,6339,12558,11794,11895,7171,6298,-166,1840,-24,-67,41,1624,radiant,12189.0,13000.0,13175.0,11658.0,11601.0,11995.0,7127.0,7169.0,6450.0,6225.0
235,16330,14458,9546,8440,7977,15179,15313,13439,7953,7654,1151,-855,-3893,487,323,-2787,dire,15823.0,15029.0,14148.0,15359.0,9599.0,12829.0,8157.0,8073.0,8224.0,7306.0
236,13978,12255,11071,8434,7945,16414,13533,14788,6826,6033,-2436,-1278,-3717,1608,1912,-3911,radiant,13439.0,17161.0,12051.0,13458.0,10929.0,14695.0,8626.0,6786.0,8059.0,6088.0
237,11241,10903,10946,6192,5530,15912,12758,9369,7738,6887,-4671,-1855,1577,-1546,-1357,-7852,radiant,11557.0,16103.0,10761.0,12518.0,10116.0,9230.0,5961.0,7508.0,5617.0,6911.0
238,11917,11926,11938,5595,6399,13282,9554,10804,6088,5914,-1365,2372,1134,-493,485,2133,radiant,11358.0,13325.0,11811.0,9836.0,11357.0,10772.0,5795.0,5990.0,6265.0,6029.0
239,15555,12984,7894,8043,7591,13730,14177,10822,6654,5845,1825,-1193,-2928,1389,1746,839,dire,15475.0,13929.0,12914.0,13911.0,8196.0,11245.0,8302.0,6676.0,7841.0,5803.0
240,14459,11742,11106,5878,5848,16661,12745,10779,8064,5500,-2202,-1003,327,-2186,348,-4716,dire,14360.0,16228.0,11774.0,12392.0,11073.0,10590.0,6139.0,8110.0,6142.0,5636.0
241,13831,11796,10477,7629,6689,17994,15759,12653,7852,7827,-4163,-3963,-2176,-223,-1138,-11663,dire,13545.0,16651.0,11778.0,14679.0,10808.0,11194.0,7499.0,7351.0,6292.0,6817.0
242,13400,10101,10077,6917,6348,14946,12576,11602,7437,5218,-1546,-2475,-1525,-520,1130,-4936,radiant,13123.0,14165.0,9990.0,11862.0,9580.0,10297.0,6744.0,6747.0,6197.0,5217.0
243,23079,19594,17396,10907,9685,13687,12674,10884,7200,6257,9392,6920,6512,3707,3428,29959,radiant,22107.0,13957.0,19389.0,12935.0,16653.0,11209.0,10730.0,7216.0,9331.0,6298.0
244,20159,15133,12491,9587,5700,12641,11830,11239,6816,5066,7518,3303,1252,2771,634,15478,radiant,19895.0,12858.0,14907.0,11854.0,12452.0,11134.0,9433.0,7091.0,5826.0,5296.0
245,15392,12041,11103,8277,6074,15231,13398,10763,6963,6480,161,-1357,340,1314,-406,52,dire,15091.0,14981.0,12103.0,13317.0,11036.0,10341.0,8366.0,6986.0,6087.0,6514.0
246,10862,11185,10161,7176,5480,12008,12538,11511,7507,5195,-1146,-1353,-1350,-331,285,-3895,dire,10710.0,12182.0,10719.0,12254.0,10337.0,11613.0,7467.0,7364.0,5647.0,5216.0
247,13668,12795,14527,7683,7773,13008,12335,8474,9459,5637,660,460,6053,-1776,2136,7533,dire,13766.0,12295.0,13052.0,12062.0,14742.0,8270.0,7896.0,9315.0,8047.0,5420.0
248,14817,13436,12783,7979,7113,11005,12126,12177,6686,6210,3812,1310,606,1293,903,7924,radiant,14651.0,11052.0,13133.0,12055.0,12789.0,11857.0,8181.0,6683.0,7280.0,6099.0
249,12324,14318,13541,7727,7748,13139,11134,10213,7621,6090,-815,3184,3328,106,1658,7461,radiant,11938.0,13467.0,14458.0,11267.0,13636.0,9935.0,7600.0,7404.0,7932.0,6123.0
250,15546,12907,11815,7098,8188,17565,11714,10826,7321,5181,-2019,1193,989,-223,3007,2947,radiant,15232.0,17313.0,12594.0,11676.0,11975.0,11081.0,6552.0,7441.0,7777.0,5294.0
251,16976,11647,11475,7121,6269,20217,15525,13825,8405,8063,-3241,-3878,-2350,-1284,-1794,-12547,radiant,16550.0,20414.0,11552.0,15408.0,11220.0,14000.0,6801.0,8641.0,5790.0,8057.0
252,11168,10704,11131,7058,5253,12201,11284,12252,7383,6221,-1033,-580,-1121,-325,-968,-4027,radiant,10964.0,11894.0,10773.0,11052.0,11192.0,12093.0,7187.0,7080.0,5440.0,6280.0
253,15631,12353,9559,10638,5959,10769,9438,8823,6831,5666,4862,2915,736,3807,293,12613,radiant,15483.0,11039.0,12207.0,9434.0,9755.0,9096.0,11036.0,7143.0,6216.0,5900.0
254,14406,14900,14745,5948,4784,14195,13121,11490,8122,4774,211,1779,3255,-2174,10,3081,dire,14421.0,13562.0,14741.0,13262.0,14648.0,11037.0,5841.0,7963.0,5011.0,4880.0
255,13572,15271,11889,7083,6179,13278,12352,10962,7871,7228,294,2919,927,-788,-1049,2303,dire,13419.0,12924.0,15751.0,12048.0,11507.0,11223.0,6894.0,7368.0,6004.0,6951.0
256,14385,13524,11762,7585,7668,12767,11631,10657,5854,6095,1618,1893,1105,1731,1573,7920,radiant,14289.0,12428.0,13451.0,11168.0,11677.0,10393.0,7650.0,5808.0,7597.0,6037.0
