match_id,rad_pos1,rad_pos2,rad_pos3,rad_pos4,rad_pos5,rad_pos1_gold,rad_pos2_gold,rad_pos3_gold,rad_pos4_gold,rad_pos5_gold,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1,dire_pos2,dire_pos3,dire_pos4,dire_pos5,dire_pos1_gold,dire_pos2_gold,dire_pos3_gold,dire_pos4_gold,dire_pos5_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,minute,winner
7538340310,7,55,41,51,20,"[0, 329, 760, 1177, 1707, 2109, 2526, 3355, 3899, 4433, 4970, 5404, 6044, 6756, 7383]","[0, 239, 572, 933, 1322, 2113, 2513, 3149, 3765, 4585, 5296, 5645, 6510, 7523, 8090]","[0, 254, 734, 1134, 1329, 1834, 2241, 2734, 3095, 3478, 3977, 4672, 5268, 5782, 6033]","[0, 208, 322, 461, 598, 853, 943, 1260, 1465, 1555, 1854, 2109, 2429, 2971, 3237]","[0, 170, 260, 481, 615, 822, 912, 1250, 1455, 1637, 1984, 2354, 2498, 3108, 3744]",7383,8090,6033,3237,3744,11,105,2,9,114,"[0, 290, 979, 1302, 1760, 2211, 2704, 3434, 3801, 4063, 4575, 5308, 5826, 6230, 6393]","[0, 338, 716, 1057, 1477, 1973, 2501, 2705, 3122, 3559, 4186, 4510, 4923, 5389, 6345]","[0, 281, 544, 944, 1270, 1699, 2252, 2777, 3334, 3864, 4397, 5026, 5433, 6124, 7514]","[0, 170, 349, 538, 754, 990, 1213, 1385, 1620, 1829, 2055, 2487, 2810, 3008, 3212]","[0, 170, 360, 499, 673, 763, 893, 1108, 1284, 1413, 1725, 1916, 2109, 2307, 2839]",6393,6345,7514,3212,2839,990,1745,-1481,25,905,2184,15,dire
7538469504,10,106,78,75,26,"[0, 167, 499, 917, 1286, 1568, 2081, 2542, 3020, 3445, 3877, 4586, 5247, 5735, 6468]","[0, 168, 451, 814, 983, 1149, 1351, 1656, 1908, 2282, 2631, 2911, 3603, 4041, 4423]","[0, 167, 576, 825, 1085, 1415, 1787, 2097, 2389, 2964, 3574, 3955, 4171, 4473, 4760]","[0, 129, 219, 309, 399, 489, 579, 821, 926, 1166, 1382, 1771, 2005, 2222, 2600]","[0, 129, 276, 366, 456, 546, 636, 861, 1046, 1320, 1620, 1800, 2271, 2779, 2955]",6468,4423,4760,2600,2955,41,49,102,58,110,"[0, 209, 372, 576, 851, 1474, 1794, 2102, 2622, 3257, 3571, 3938, 4343, 5040, 5582]","[0, 335, 664, 911, 1378, 1595, 2093, 2584, 2963, 3334, 3943, 4260, 4592, 5329, 6094]","[0, 295, 494, 656, 897, 1458, 1690, 2239, 2662, 3129, 3552, 4194, 4663, 5092, 5632]","[0, 209, 299, 407, 514, 664, 819, 1221, 1311, 1762, 2139, 2527, 2712, 3029, 3161]","[0, 258, 348, 438, 567, 742, 832, 1311, 1401, 1718, 1908, 2302, 2743, 3033, 3220]",5582,6094,5632,3161,3220,886,-1671,-872,-561,-265,-2483,15,dire
7538484012,46,35,71,84,86,"[0, 257, 596, 933, 1391, 1808, 2448, 2982, 3554, 4237, 5015, 5832, 6906, 7722, 9173]","[0, 284, 444, 722, 1216, 1377, 1781, 2488, 2756, 3322, 3831, 4845, 5502, 6135, 6761]","[0, 207, 372, 824, 1144, 1541, 1735, 1979, 2517, 2699, 3119, 3518, 3758, 4227, 4376]","[0, 170, 260, 409, 543, 725, 833, 1191, 1281, 1417, 1609, 2177, 2617, 2746, 2988]","[0, 222, 312, 402, 584, 996, 1130, 1373, 1508, 1845, 2170, 2368, 2662, 3001, 3477]",9173,6761,4376,2988,3477,76,59,33,14,5,"[0, 295, 576, 954, 1410, 1910, 2323, 2987, 3538, 4008, 4555, 5135, 6188, 6908, 7505]","[0, 214, 647, 999, 1514, 1858, 2421, 2933, 3686, 4285, 5110, 5855, 6200, 6775, 7390]","[0, 328, 963, 1353, 1835, 2574, 2958, 3942, 4532, 5004, 5529, 5619, 5948, 6755, 7184]","[0, 170, 332, 422, 640, 884, 1192, 1372, 1846, 1980, 2115, 2412, 2759, 3242, 3415]","[0, 170, 312, 402, 532, 695, 903, 1083, 1173, 1367, 1888, 2287, 2574, 2907, 3002]",7505,7390,7184,3415,3002,1668,-629,-2808,-427,475,-1721,15,dire
7538527908,89,46,23,26,105,"[0, 208, 660, 1101, 1419, 1837, 2266, 2737, 3189, 3769, 4193, 4373, 4962, 5666, 6079]","[0, 204, 406, 607, 731, 1003, 1364, 1794, 2008, 2471, 2976, 3542, 4063, 4824, 5571]","[0, 242, 653, 908, 1153, 1572, 1930, 2055, 2688, 2932, 3742, 4032, 4960, 5089, 5645]","[0, 169, 259, 396, 766, 926, 1155, 1371, 1507, 1861, 2053, 2195, 2453, 2548, 2643]","[0, 169, 259, 349, 439, 564, 793, 883, 1057, 1316, 1637, 1799, 2057, 2187, 2436]",6079,5571,5645,2643,2436,41,22,96,123,20,"[0, 171, 470, 748, 1248, 1628, 1879, 2290, 2724, 3411, 3885, 4417, 4849, 5481, 6292]","[2, 246, 615, 1379, 1667, 2084, 2441, 3041, 3730, 4342, 4955, 5414, 6075, 6263, 6873]","[0, 277, 554, 919, 1417, 1739, 2686, 3220, 3830, 4581, 4974, 5602, 6194, 6560, 6991]","[0, 169, 259, 396, 828, 918, 1384, 1655, 2125, 2583, 2743, 2921, 3234, 3533, 3968]","[2, 173, 297, 425, 585, 793, 1063, 1288, 1585, 2089, 2268, 2405, 2577, 2770, 2969]",6292,6873,6991,3968,2969,-213,-1302,-1346,-1325,-533,-4719,15,dire
7538558409,138,29,19,64,45,"[0, 361, 601, 889, 1271, 1676, 1940, 2185, 2312, 2882, 3203, 3402, 4167, 4719, 5148]","[0, 454, 793, 990, 1524, 2073, 2613, 3207, 3588, 4065, 4665, 5273, 5616, 6135, 6617]","[0, 328, 659, 858, 1149, 1520, 1854, 2231, 2676, 3120, 3739, 4537, 4872, 5110, 5851]","[0, 287, 380, 470, 845, 1059, 1280, 1460, 1801, 2286, 2511, 3446, 3580, 3969, 4538]","[0, 210, 316, 406, 594, 775, 865, 1045, 1221, 1603, 2179, 2619, 2821, 3001, 3406]",5148,6617,5851,4538,3406,74,129,6,53,103,"[0, 166, 408, 846, 1125, 1532, 1890, 2285, 2587, 2888, 3049, 3283, 3658, 4087, 4721]","[0, 470, 630, 1001, 1295, 1421, 2137, 2709, 3183, 3463, 3955, 4620, 5243, 5624, 6431]","[0, 323, 691, 884, 1166, 1319, 1721, 1919, 2158, 2248, 2502, 2646, 3025, 3368, 3805]","[0, 202, 311, 431, 617, 955, 1277, 1552, 1732, 1872, 2604, 3115, 3465, 3865, 4159]","[0, 202, 292, 459, 549, 639, 1110, 1293, 1512, 1685, 1976, 2362, 2542, 2750, 2969]",4721,6431,3805,4159,2969,427,186,2046,379,437,3475,15,dire
7538571609,25,90,105,137,121,"[656, 1108, 1482, 1814, 1939, 2309, 2660, 3102, 3443, 3635, 4197, 4623, 5165, 5937, 6366]","[611, 858, 1228, 1600, 1777, 2041, 2775, 3245, 3475, 3655, 3896, 4670, 5034, 5705, 5905]","[639, 912, 1047, 1338, 1597, 1836, 2253, 2428, 2731, 2821, 3412, 3620, 4363, 4641, 5437]","[651, 1203, 1642, 1919, 2486, 3318, 3599, 4310, 4713, 4905, 5520, 5615, 6025, 6629, 7217]","[421, 719, 934, 1602, 2007, 2589, 2679, 2987, 3217, 3590, 3734, 4093, 4378, 4608, 4703]",6366,5905,5437,7217,4703,113,69,114,112,5,"[691, 1034, 1438, 1977, 2617, 3010, 3355, 3844, 4606, 5478, 5813, 6725, 7558, 8143, 9148]","[564, 885, 1144, 1781, 2289, 2608, 3379, 3946, 4694, 5089, 5707, 6312, 6627, 6948, 7528]","[578, 1079, 1367, 1966, 2198, 2596, 2903, 3098, 3451, 3905, 4210, 4622, 5082, 5400, 5648]","[360, 499, 589, 865, 1098, 1645, 1861, 2080, 2690, 3118, 3376, 3753, 4025, 4270, 4637]","[259, 469, 783, 1013, 1236, 1558, 1812, 1992, 2646, 2894, 3183, 3436, 3718, 3812, 4469]",9148,7528,5648,4637,4469,-2782,-1623,-211,2580,234,-1802,15,dire
7538618712,41,120,55,26,7,"[479, 890, 1090, 1579, 1946, 2283, 2695, 3085, 3607, 4146, 4850, 5281, 6102, 6565, 7280]","[621, 963, 1300, 1703, 2289, 2706, 3083, 3606, 3870, 4514, 4902, 5186, 5543, 5819, 6202]","[511, 756, 1094, 1796, 2179, 2613, 2986, 3514, 4048, 4690, 5061, 5656, 6484, 6856, 7085]","[271, 361, 451, 759, 1190, 1443, 1614, 1794, 2111, 2201, 2534, 2856, 3194, 3332, 3490]","[271, 361, 787, 1251, 1515, 1605, 1740, 1920, 2098, 2308, 2488, 2876, 3376, 3717, 4098]",7280,6202,7085,3490,4098,48,97,106,58,86,"[528, 738, 1185, 1471, 1904, 2219, 2772, 3414, 4102, 4618, 5227, 6345, 7007, 7667, 8544]","[526, 1022, 1480, 1940, 2376, 2876, 3265, 3892, 4877, 5494, 6287, 6856, 7131, 7797, 8243]","[673, 1038, 1357, 1691, 2084, 2570, 2898, 3074, 3682, 3965, 4624, 5225, 5709, 5803, 6162]","[300, 440, 799, 929, 1099, 1363, 1453, 1722, 2399, 2703, 2900, 3249, 3344, 3511, 3826]","[395, 690, 869, 1036, 1452, 1764, 1898, 2229, 2682, 2932, 3252, 3614, 3761, 3855, 4013]",8544,8243,6162,3826,4013,-1264,-2041,923,-336,85,-2633,15,dire
7538627214,11,61,33,14,86,"[0, 250, 545, 915, 1265, 1598, 2085, 2539, 2976, 4035, 4528, 5267, 5898, 6504, 7018]","[0, 179, 603, 849, 1330, 1582, 1865, 2017, 2496, 2986, 3471, 4157, 4745, 5015, 5577]","[0, 201, 544, 820, 1293, 1737, 2001, 2415, 2834, 2924, 3519, 4190, 4691, 5198, 5549]","[0, 130, 544, 732, 1094, 1301, 1391, 1608, 2127, 2591, 3324, 3558, 3648, 3743, 3927]","[0, 130, 220, 358, 876, 1014, 1142, 1604, 2073, 2356, 2491, 2904, 2994, 3196, 3462]",7018,5577,5549,3927,3462,93,106,53,38,112,"[0, 249, 710, 902, 1261, 1423, 1756, 2171, 2861, 3247, 3803, 4255, 4969, 5868, 6758]","[0, 331, 533, 784, 1081, 1404, 1736, 2289, 2659, 3217, 3354, 3480, 4248, 4549, 5906]","[0, 210, 335, 425, 1051, 1262, 1722, 2162, 2624, 2837, 3054, 3144, 3510, 4019, 4941]","[0, 244, 574, 854, 1197, 1708, 2048, 2600, 2851, 3205, 3670, 4076, 4561, 5273, 6047]","[0, 210, 365, 472, 867, 957, 1214, 1323, 1548, 1961, 2519, 2693, 2987, 3377, 4056]",6758,5906,4941,6047,4056,260,-329,608,-2120,-594,-2175,15,dire
7538635507,25,120,69,84,5,"[0, 203, 441, 935, 1343, 1782, 2372, 2904, 3566, 3896, 4688, 5122, 5924, 6291, 6624]","[0, 328, 646, 1136, 1469, 1935, 2484, 2865, 3234, 3740, 4269, 4893, 5502, 5952, 6858]","[0, 204, 449, 727, 1031, 1256, 1858, 1984, 2246, 2761, 3371, 3769, 4565, 5394, 6335]","[0, 169, 259, 402, 577, 1062, 1227, 1386, 1523, 1658, 2008, 2098, 2376, 2741, 3417]","[0, 221, 350, 487, 617, 770, 905, 1107, 1197, 1371, 1652, 1779, 2195, 2533, 2923]",6624,6858,6335,3417,2923,54,21,55,88,66,"[0, 293, 596, 761, 1326, 1662, 2075, 2516, 3171, 3643, 3878, 4344, 4839, 5282, 5840]","[0, 291, 576, 891, 1349, 1700, 2020, 2581, 2996, 3530, 3826, 4043, 4297, 5295, 5864]","[0, 206, 334, 477, 694, 1019, 1229, 1507, 1832, 2129, 2484, 2731, 3087, 3512, 4247]","[0, 169, 259, 349, 489, 579, 717, 902, 1087, 1215, 1635, 1899, 2134, 2581, 2879]","[0, 169, 259, 365, 539, 653, 844, 1080, 1415, 1780, 2012, 2358, 2781, 3295, 3654]",5840,5864,4247,2879,3654,784,994,2088,538,-731,3673,15,dire
7538639606,41,15,23,19,65,"[874, 1306, 1651, 2127, 2529, 2814, 3213, 3570, 4058, 4549, 4875, 5372, 5953, 6548, 7108]","[711, 934, 1333, 1554, 1920, 2338, 2896, 3352, 3770, 4365, 5107, 5662, 6481, 7238, 7500]","[1049, 1382, 1743, 2463, 2708, 3317, 3722, 4086, 4781, 5296, 5689, 6134, 6530, 6980, 7565]","[455, 692, 828, 918, 1089, 1179, 1324, 1420, 1596, 1849, 2276, 2625, 2779, 2874, 2968]","[460, 683, 1086, 1205, 1593, 1683, 1896, 2385, 2606, 2973, 3258, 3645, 3807, 4182, 4511]",7108,7500,7565,2968,4511,109,53,129,74,20,"[1257, 1467, 1825, 2667, 3178, 3661, 4031, 4838, 5514, 6062, 7086, 7716, 8603, 9428, 9821]","[641, 766, 1135, 1626, 2040, 2328, 2477, 3117, 3655, 3889, 4673, 5135, 5971, 6573, 7330]","[741, 1072, 1434, 1844, 2338, 2740, 3283, 3835, 4250, 5029, 5633, 6352, 6528, 6997, 7999]","[864, 1159, 1489, 1828, 2039, 2410, 2864, 3328, 3628, 3817, 4358, 4797, 5097, 5647, 5899]","[543, 704, 794, 1133, 1344, 1434, 1524, 1819, 1909, 2408, 2821, 2978, 3223, 3707, 3801]",9821,7330,7999,5899,3801,-2713,170,-434,-2931,710,-5198,15,radiant
7538715719,48,106,55,100,20,"[1016, 1389, 1715, 2213, 2614, 3036, 3363, 3995, 4505, 4875, 5378, 6112, 6701, 7255, 8594]","[1069, 1445, 1779, 2187, 2841, 3312, 3845, 4501, 4903, 5409, 5894, 6369, 6717, 7131, 8078]","[983, 1736, 2233, 2598, 3310, 3962, 4677, 5412, 5827, 6362, 6963, 7481, 8145, 8466, 9173]","[387, 694, 854, 944, 1455, 1704, 2051, 2342, 2432, 2669, 2903, 3238, 3566, 3661, 4210]","[386, 616, 706, 1080, 1583, 1711, 2231, 2493, 2678, 2855, 3112, 3206, 3451, 3620, 4026]",8594,8078,9173,4210,4026,41,22,96,121,58,"[970, 1421, 1725, 2062, 2438, 2770, 3103, 3305, 3992, 4519, 4932, 5363, 5829, 6727, 6908]","[1091, 1491, 1805, 2179, 2805, 2965, 3505, 4072, 4685, 4963, 5520, 5876, 6555, 7008, 7103]","[640, 1048, 1424, 1552, 1928, 2320, 2806, 3295, 4035, 4839, 5555, 6132, 6391, 6830, 6925]","[640, 817, 1184, 1274, 1576, 1666, 1803, 1983, 2591, 2979, 3218, 3397, 3861, 4190, 4285]","[454, 584, 674, 764, 1256, 1346, 1455, 1640, 1956, 2129, 2402, 2545, 2858, 3126, 3221]",6908,7103,6925,4285,3221,1686,975,2248,-75,805,5639,15,radiant
7538821104,76,137,29,114,102,"[0, 298, 512, 762, 1173, 1583, 1940, 2550, 2927, 3438, 3837, 4126, 4501, 5044, 5305]","[0, 283, 696, 873, 1229, 1409, 1620, 2066, 2746, 3095, 3849, 4298, 4828, 5278, 5373]","[0, 205, 499, 784, 1281, 1511, 1793, 2248, 2806, 3103, 3556, 3821, 4362, 4480, 4670]","[0, 170, 471, 803, 981, 1196, 1286, 1625, 1850, 1985, 2180, 2270, 2414, 2588, 2810]","[0, 170, 260, 350, 480, 649, 776, 1011, 1282, 1554, 1889, 2229, 2448, 2543, 2725]",5305,5373,4670,2810,2725,56,98,15,68,112,"[0, 349, 676, 1116, 1524, 1979, 2297, 2784, 3138, 3877, 4187, 4634, 5201, 6286, 6954]","[0, 505, 753, 1276, 1732, 2093, 2761, 3168, 3914, 4342, 4432, 5110, 5721, 6661, 7881]","[0, 205, 446, 766, 1011, 1336, 1638, 1911, 2209, 2430, 2882, 3299, 3827, 4372, 4942]","[0, 170, 260, 380, 519, 609, 747, 874, 964, 1054, 1369, 1505, 1773, 2362, 2793]","[0, 311, 401, 521, 611, 878, 1047, 1137, 1423, 1513, 1603, 2107, 2336, 2735, 3175]",6954,7881,4942,2793,3175,-1649,-2508,-272,17,-450,-4862,15,dire
7538889304,98,21,46,53,110,"[0, 211, 533, 968, 1139, 1500, 1891, 2317, 2682, 3178, 3630, 4091, 4634, 5374, 5933]","[0, 329, 652, 972, 1316, 1749, 2206, 2674, 2936, 3546, 3927, 4406, 4999, 5684, 6074]","[0, 632, 950, 1373, 1829, 2196, 2743, 3243, 3765, 4311, 4943, 5033, 5866, 6595, 7181]","[0, 205, 347, 730, 854, 1081, 1264, 1562, 1922, 2081, 2171, 2671, 2874, 3350, 3651]","[0, 205, 295, 443, 669, 877, 1012, 1147, 1417, 1576, 1694, 1857, 2057, 2459, 2657]",5933,6074,7181,3651,2657,54,23,112,66,20,"[0, 284, 448, 721, 1037, 1366, 1765, 2295, 2699, 3105, 3614, 4360, 4837, 5401, 6114]","[0, 319, 671, 1002, 1217, 1580, 1973, 2452, 2889, 3388, 3925, 4548, 5105, 5724, 6147]","[0, 210, 444, 680, 971, 1184, 1486, 1656, 1988, 2795, 3299, 3389, 3856, 4408, 4915]","[0, 249, 367, 457, 547, 891, 1072, 1232, 1347, 1629, 2062, 2782, 3137, 3706, 4107]","[0, 210, 397, 487, 994, 1151, 1286, 1421, 1511, 1891, 2116, 2503, 2618, 2795, 3025]",6114,6147,4915,4107,3025,-181,-73,2266,-456,-368,1188,15,radiant
7538985616,43,10,33,65,19,"[307, 641, 846, 1454, 1786, 2427, 3036, 3770, 4238, 4633, 5176, 5813, 6481, 7327, 7957]","[170, 297, 587, 1269, 1707, 2034, 2267, 2774, 3274, 3905, 4553, 5242, 5748, 6335, 6963]","[304, 576, 949, 1155, 1608, 1927, 2144, 2559, 3054, 3543, 4090, 4939, 5334, 5861, 6235]","[601, 735, 871, 1105, 1235, 1669, 1759, 1894, 2052, 2364, 2952, 3276, 3851, 4062, 4748]","[233, 323, 470, 600, 730, 969, 1059, 1194, 1795, 1930, 2430, 2853, 3164, 3349, 3443]",7957,6963,6235,4748,3443,95,98,106,72,20,"[286, 690, 1073, 1488, 2136, 2880, 3193, 3610, 3938, 4463, 4891, 5329, 6151, 6875, 7620]","[274, 436, 927, 1061, 1425, 1753, 2103, 2328, 2703, 3382, 3875, 4297, 4482, 4771, 5671]","[251, 499, 790, 1077, 1363, 1614, 2162, 2554, 2905, 3275, 3380, 3688, 3925, 4269, 4991]","[170, 260, 396, 642, 767, 1194, 1284, 1419, 1549, 1739, 1949, 2194, 2397, 2694, 2942]","[188, 278, 368, 518, 706, 1020, 1110, 1245, 1375, 1854, 1968, 2058, 2478, 2573, 2821]",7620,5671,4991,2942,2821,337,1292,1244,1806,622,5301,15,radiant
7539188102,25,65,62,51,20,"[259, 496, 904, 1397, 1903, 2434, 2942, 3267, 3580, 3937, 4586, 5539, 6261, 6930, 7447]","[250, 483, 764, 932, 1314, 1728, 1863, 2438, 2746, 3609, 4267, 5084, 5695, 6210, 6903]","[249, 599, 897, 1344, 1688, 2134, 2410, 2954, 3445, 3778, 4292, 4928, 5289, 5780, 6165]","[170, 309, 748, 838, 992, 1204, 1387, 1560, 1770, 2118, 2362, 2615, 2854, 3021, 3370]","[170, 306, 449, 634, 771, 861, 996, 1144, 1281, 1524, 2006, 2366, 3083, 3461, 3758]",7447,6903,6165,3370,3758,67,98,106,79,72,"[241, 473, 769, 979, 1344, 1652, 2258, 2597, 3212, 3624, 4140, 4608, 4940, 5626, 6041]","[248, 452, 597, 1026, 1210, 1630, 2171, 2574, 2858, 3870, 4226, 4645, 5614, 6149, 6572]","[278, 565, 848, 1472, 1959, 2289, 2743, 3125, 4013, 4382, 4858, 5179, 5608, 5789, 6169]","[170, 260, 350, 440, 570, 660, 1123, 1231, 1391, 1661, 2312, 3003, 3250, 3621, 3994]","[170, 260, 397, 487, 695, 785, 1121, 1245, 1462, 1732, 1950, 2040, 2362, 2495, 2662]",6041,6572,6169,3994,2662,1406,331,-4,-624,1096,2205,15,dire
7539531110,25,15,28,20,100,"[0, 243, 651, 977, 1228, 1804, 2327, 2765, 3279, 3700, 4208, 4634, 5305, 5990, 6748]","[0, 211, 458, 704, 935, 1321, 1837, 2284, 3141, 3541, 4164, 4452, 5040, 5689, 6131]","[0, 277, 570, 936, 1352, 1870, 2122, 2822, 3057, 3756, 4360, 4700, 5234, 5704, 6147]","[0, 130, 676, 810, 900, 1254, 1455, 1545, 1707, 1918, 2098, 2188, 2393, 2890, 3148]","[0, 130, 220, 310, 400, 525, 749, 883, 1143, 1471, 1651, 1780, 2015, 2164, 2387]",6748,6131,6147,3148,2387,95,38,106,69,110,"[0, 290, 560, 950, 1079, 1277, 1599, 1959, 2049, 2586, 3087, 3774, 4402, 5052, 5616]","[0, 244, 410, 799, 1177, 1314, 1632, 2026, 2567, 2970, 3832, 4380, 4834, 5235, 5762]","[0, 286, 558, 994, 1317, 1514, 1919, 2337, 2972, 3062, 3678, 4140, 4382, 4751, 5212]","[100, 310, 450, 588, 678, 838, 991, 1197, 1337, 1473, 1884, 2129, 2418, 2624, 2782]","[0, 210, 336, 426, 562, 652, 823, 1003, 1183, 1273, 1850, 2042, 2539, 2738, 2833]",5616,5762,5212,2782,2833,1132,369,935,366,-446,2356,15,dire
7539558016,109,69,106,105,20,"[282, 605, 1152, 1450, 1865, 2364, 2730, 3244, 3633, 4113, 4703, 5246, 6083, 6857, 7332]","[241, 519, 728, 1039, 1242, 1672, 2197, 2776, 3217, 3679, 4215, 5004, 6003, 6428, 6924]","[248, 603, 970, 1292, 1544, 1933, 2280, 2731, 3185, 3607, 4072, 4566, 5126, 5722, 6427]","[207, 297, 387, 517, 607, 914, 1356, 1446, 1536, 1789, 1963, 2131, 2577, 2967, 3105]","[219, 309, 708, 910, 1046, 1276, 1415, 1522, 1612, 1918, 2149, 2482, 2848, 3029, 3268]",7332,6924,6427,3105,3268,94,120,28,65,110,"[219, 505, 916, 1318, 1684, 2062, 2705, 3266, 3910, 4400, 5296, 5944, 6620, 7446, 8000]","[219, 452, 785, 1166, 1422, 1828, 2364, 2702, 2965, 3333, 3691, 4174, 4323, 5239, 5914]","[281, 371, 721, 980, 1226, 1443, 1820, 2042, 2276, 2795, 3191, 3870, 4410, 5034, 5519]","[169, 259, 525, 690, 815, 949, 1084, 1421, 1511, 1601, 1896, 2203, 2451, 2712, 2883]","[169, 274, 444, 857, 991, 1081, 1459, 1594, 1684, 1823, 2117, 2347, 2888, 3197, 3410]",8000,5914,5519,2883,3410,-668,1010,908,222,-142,1330,15,radiant
7539608700,26,126,136,31,97,"[0, 363, 815, 1147, 1567, 2143, 2595, 3206, 3720, 4473, 4892, 5336, 5426, 5917, 6315]","[0, 241, 700, 980, 1384, 1719, 2256, 2671, 3080, 3714, 4171, 4421, 4732, 5228, 5583]","[0, 218, 456, 950, 1118, 1611, 1805, 1981, 2155, 2290, 2501, 2697, 3075, 3324, 3478]","[0, 170, 260, 396, 486, 663, 912, 1002, 1295, 1430, 1520, 1897, 1987, 2126, 2351]","[0, 170, 260, 350, 486, 616, 753, 843, 933, 1068, 1158, 1354, 1482, 1577, 1671]",6315,5583,3478,2351,1671,38,13,81,75,68,"[0, 329, 695, 1031, 1490, 1810, 2810, 3240, 4220, 4638, 5691, 6455, 7111, 7997, 8932]","[0, 324, 606, 1052, 1423, 1878, 2402, 2867, 3335, 3773, 4432, 5784, 6370, 7109, 7930]","[0, 290, 604, 937, 1357, 1814, 2231, 2793, 3227, 3672, 4231, 4851, 5540, 6267, 7407]","[0, 170, 260, 350, 535, 669, 903, 1037, 1598, 1732, 2042, 2399, 2777, 3235, 3645]","[0, 170, 260, 350, 440, 578, 746, 836, 1059, 1149, 1374, 1500, 1736, 2108, 2618]",8932,7930,7407,3645,2618,-2617,-2347,-3929,-1294,-947,-11134,15,dire
7539919209,61,20,80,73,45,"[0, 280, 568, 941, 1169, 1755, 2207, 2682, 3562, 4391, 5085, 5801, 6280, 7129, 8070]","[0, 621, 1075, 1536, 1965, 2281, 2945, 3555, 4131, 5133, 5768, 6333, 7347, 7908, 8668]","[0, 241, 502, 796, 969, 1414, 1826, 2462, 3091, 3626, 4290, 4693, 5158, 5751, 6241]","[0, 318, 470, 862, 998, 1285, 1906, 2335, 2820, 3468, 3845, 4272, 4969, 5573, 6099]","[0, 170, 260, 397, 599, 689, 985, 1165, 1525, 1881, 2455, 2914, 3215, 3749, 4163]",8070,8668,6241,6099,4163,53,46,96,101,51,"[0, 241, 485, 647, 1092, 1339, 1513, 1894, 2630, 2999, 3393, 3707, 4382, 4842, 5283]","[0, 264, 477, 765, 1224, 1514, 1792, 2173, 2496, 3062, 3660, 4143, 4233, 4617, 4786]","[0, 243, 445, 721, 968, 1273, 1928, 2265, 2515, 2679, 2814, 2942, 3502, 3896, 4582]","[0, 170, 260, 350, 489, 619, 757, 892, 982, 1188, 1323, 1533, 1706, 1880, 1975]","[0, 170, 260, 435, 525, 655, 745, 929, 1214, 1389, 1524, 1617, 1798, 2134, 2229]",5283,4786,4582,1975,2229,2787,3882,1659,4124,1934,14386,15,radiant
7540018616,10,120,60,21,102,"[526, 733, 1003, 1254, 1838, 2348, 2911, 3261, 3858, 4265, 4895, 5551, 5950, 6221, 6586]","[465, 769, 1015, 1518, 1679, 1990, 2434, 2726, 3391, 3747, 3977, 4545, 4640, 4992, 5649]","[408, 695, 785, 1084, 1595, 1964, 2737, 3020, 3619, 3923, 4172, 4715, 5161, 5386, 5618]","[262, 352, 442, 532, 972, 1107, 1304, 1464, 1835, 1925, 2223, 2561, 2656, 2804, 3087]","[323, 448, 577, 751, 841, 976, 1173, 1398, 1977, 2067, 2304, 2529, 2624, 2893, 2988]",6586,5649,5618,3087,2988,49,6,96,65,86,"[693, 1101, 1571, 1854, 2364, 3028, 3554, 3975, 4308, 4675, 5500, 6041, 6722, 6989, 8174]","[504, 628, 1288, 1871, 2189, 2435, 2762, 3243, 3885, 4462, 5289, 5811, 6554, 7127, 7925]","[553, 960, 1197, 1601, 1822, 2311, 2922, 3555, 3855, 4287, 4864, 5392, 5817, 6168, 7005]","[299, 433, 912, 1217, 1569, 1762, 1852, 2117, 2343, 2792, 3327, 3863, 4569, 5039, 5618]","[331, 467, 692, 871, 1006, 1264, 1354, 1604, 1992, 2281, 2659, 3321, 3963, 4322, 4765]",8174,7925,7005,5618,4765,-1588,-2276,-1387,-2531,-1777,-9559,15,dire
7540116814,70,21,96,53,26,"[624, 752, 1079, 1537, 1984, 2418, 3111, 3370, 3830, 4345, 4799, 5247, 5924, 6179, 6875]","[664, 911, 1245, 1696, 2194, 2701, 3378, 3468, 4140, 4959, 5274, 5907, 6293, 6719, 7477]","[839, 1072, 1432, 1813, 2239, 2704, 3048, 3309, 3812, 4467, 4937, 5534, 5928, 6360, 7159]","[387, 523, 673, 921, 1011, 1300, 1574, 1740, 2017, 2485, 2710, 2978, 3807, 4043, 4724]","[694, 927, 1017, 1196, 1286, 1636, 1909, 2171, 2655, 2858, 2948, 3144, 3569, 4012, 4387]",6875,7477,7159,4724,4387,41,120,14,119,20,"[577, 912, 1235, 1402, 1897, 2361, 2769, 3449, 3668, 4050, 4325, 4711, 5198, 5599, 5884]","[1093, 1344, 1754, 2081, 2398, 3059, 3536, 4254, 4849, 5521, 5718, 6210, 6736, 7270, 8066]","[474, 919, 1208, 1684, 1842, 2003, 2244, 2431, 2785, 3133, 3658, 3875, 4702, 5430, 6230]","[598, 766, 856, 946, 1036, 1248, 1699, 1871, 2184, 2477, 2686, 3007, 3773, 3921, 4252]","[465, 631, 982, 1105, 1195, 1484, 1771, 2002, 2230, 2477, 2663, 2913, 3277, 3471, 3765]",5884,8066,6230,4252,3765,991,-589,929,472,622,2425,15,dire
