match_id,rad_pos1,rad_pos2,rad_pos3,rad_pos4,rad_pos5,rad_pos1_gold,rad_pos2_gold,rad_pos3_gold,rad_pos4_gold,rad_pos5_gold,rad_pos1_last_gold,rad_pos2_last_gold,rad_pos3_last_gold,rad_pos4_last_gold,rad_pos5_last_gold,dire_pos1,dire_pos2,dire_pos3,dire_pos4,dire_pos5,dire_pos1_gold,dire_pos2_gold,dire_pos3_gold,dire_pos4_gold,dire_pos5_gold,dire_pos1_last_gold,dire_pos2_last_gold,dire_pos3_last_gold,dire_pos4_last_gold,dire_pos5_last_gold,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,minute,winner
7566759713,25,69,106,107,30,"[0, 290, 693, 994, 1403, 1815, 2368, 2714, 3326, 3834, 4521, 5218, 5840, 6290, 7205, 7807, 9032, 9839, 10813, 11637, 12430, 13112, 13961, 14984, 15917, 17038, 18763, 19833, 20591, 22690]","[0, 208, 454, 638, 1009, 1384, 1527, 1894, 2201, 2680, 3230, 3692, 4430, 5101, 5846, 6391, 7072, 8133, 9040, 9839, 10427, 11416, 12093, 12573, 13346, 14352, 14709, 15411, 16502, 17771]","[0, 251, 598, 1013, 1274, 1664, 1988, 2159, 2366, 2601, 2905, 3204, 3548, 3948, 4769, 5039, 5775, 6180, 7369, 8150, 8937, 9585, 10247, 10827, 11544, 12376, 12848, 13382, 14302, 15791]","[0, 219, 419, 509, 639, 878, 968, 1140, 1323, 1615, 1969, 2331, 2467, 2928, 3171, 3389, 3889, 4167, 4630, 5103, 5198, 5510, 5784, 6447, 6770, 7147, 7666, 8169, 8575, 9494]","[0, 169, 284, 374, 538, 754, 892, 1027, 1210, 1318, 1611, 1764, 1931, 2296, 2494, 2737, 3343, 3865, 4721, 5109, 5309, 5634, 6185, 6692, 7057, 7461, 7781, 7950, 8611, 9449]",22690,17771,15791,9494,9449,42,49,28,110,86,"[0, 215, 584, 1095, 1463, 2076, 2580, 3263, 3602, 3922, 4414, 4809, 5462, 5708, 6277, 6872, 7846, 8560, 8690, 9644, 10293, 10878, 11376, 11667, 12448, 13444, 14242, 14569, 14665, 15564]","[0, 242, 562, 845, 1199, 1634, 2045, 2298, 2748, 3165, 3624, 3987, 4530, 4922, 5349, 5701, 6045, 6915, 7010, 7447, 7669, 8042, 8423, 8602, 9126, 9531, 9695, 10278, 10531, 10627]","[0, 169, 373, 797, 887, 977, 1224, 1565, 1860, 2165, 2474, 2965, 3477, 3695, 3960, 4479, 4968, 5514, 5915, 6525, 7180, 7563, 7917, 8120, 8215, 8563, 8908, 9382, 9714, 10282]","[0, 169, 651, 1010, 1204, 1387, 1533, 1944, 2155, 2506, 3082, 3403, 3623, 3828, 4150, 4454, 4637, 5030, 5338, 5935, 6285, 6520, 7079, 7473, 7734, 7997, 8210, 8304, 8516, 8839]","[0, 169, 304, 521, 650, 740, 830, 965, 1350, 1440, 1575, 1738, 2108, 2203, 2298, 2392, 2593, 2814, 2909, 3142, 3327, 3422, 3619, 3760, 3855, 4154, 4285, 4379, 4613, 5062]",15564,10627,10282,8839,5062,7126,7144,5509,655,4387,24821,30,radiant
7566769601,48,13,21,14,68,"[0, 168, 297, 660, 1001, 1464, 1887, 2301, 2705, 3137, 3513, 3949, 4678, 5488, 6252, 7037, 7297, 7834, 8390, 9574, 10610, 11116, 12475, 12783, 13064, 14420, 15419, 16145, 17174, 17629]","[0, 202, 476, 687, 1109, 1310, 1843, 2379, 2766, 2986, 3584, 4008, 4338, 4472, 5132, 5850, 6107, 7152, 7350, 7878, 9094, 9802, 10073, 10327, 11162, 12193, 13102, 13196, 13542, 14310]","[0, 215, 751, 915, 1355, 1986, 2477, 2567, 2809, 3233, 3580, 3680, 4156, 4617, 4873, 5338, 5530, 6318, 6791, 7328, 8008, 8534, 8838, 8932, 9806, 10257, 10605, 10859, 11354, 11652]","[0, 168, 258, 664, 913, 1299, 1389, 1858, 2031, 2121, 2333, 2549, 2639, 2863, 3269, 3710, 4043, 4774, 5043, 5648, 5998, 6550, 6720, 6889, 7410, 7692, 7952, 8160, 9100, 9271]","[0, 129, 305, 400, 577, 798, 977, 1402, 1812, 1902, 2150, 2240, 2330, 2554, 2855, 3385, 3480, 3982, 4077, 4316, 4886, 5151, 5246, 5340, 5979, 6074, 6259, 6353, 6870, 6966]",17629,14310,11652,9271,6966,96,106,42,20,112,"[0, 209, 611, 1152, 1405, 1615, 2123, 2445, 2927, 3472, 3940, 4706, 5310, 6295, 6736, 6988, 7938, 8506, 9222, 10271, 10784, 11484, 12203, 12888, 13305, 13844, 14144, 15158, 15883, 16766]","[0, 209, 881, 1200, 1653, 1934, 2313, 2692, 3122, 4314, 4823, 5187, 5590, 6628, 7050, 7726, 8401, 8720, 9325, 10355, 11061, 11636, 11842, 12620, 13348, 13976, 14403, 15315, 16176, 17085]","[0, 256, 457, 619, 895, 1187, 1453, 1895, 2343, 2858, 3440, 4361, 4782, 5849, 6409, 6961, 7480, 8326, 9411, 10084, 10617, 11353, 12081, 12849, 13947, 14757, 15596, 16208, 17264, 18698]","[0, 209, 299, 694, 833, 1194, 1564, 1654, 1744, 2094, 2668, 3009, 3236, 3941, 4325, 4774, 5328, 5571, 5832, 6178, 6404, 6634, 7043, 7450, 7867, 8073, 8168, 8567, 8854, 9193]","[0, 209, 299, 389, 479, 605, 818, 908, 1368, 1718, 1988, 2551, 2970, 3601, 3868, 3962, 4384, 4568, 5026, 5549, 5754, 5984, 6188, 6784, 7201, 7700, 7795, 8198, 8574, 8913]",16766,17085,18698,9193,8913,863,-2775,-7046,78,-1947,-10827,30,dire
7566771908,20,43,93,53,51,"[0, 304, 708, 945, 1388, 1780, 2146, 2848, 3850, 4272, 4810, 5493, 6188, 6752, 7195, 7510, 7993, 8087, 8821, 9433, 10033, 10783, 11506, 11783, 12314, 13692, 15021, 15724, 16697, 16831]","[0, 623, 912, 1212, 1545, 1988, 2545, 2841, 3370, 3793, 4137, 4507, 5147, 5600, 6429, 7118, 7937, 8331, 8683, 9501, 9739, 10174, 10907, 11506, 11874, 12410, 13252, 13932, 14691, 15147]","[0, 309, 507, 744, 950, 1193, 1301, 1476, 1741, 2116, 2382, 2707, 3311, 3759, 4078, 4762, 5487, 5768, 6478, 7145, 7670, 8190, 8678, 9243, 9647, 10467, 11190, 11926, 12707, 13334]","[0, 437, 527, 652, 1038, 1240, 1470, 1788, 2334, 2681, 2816, 3039, 3260, 3705, 3933, 4186, 4635, 4852, 5043, 5737, 5935, 6134, 6497, 7029, 7736, 8384, 9122, 9574, 10030, 10708]","[0, 304, 394, 519, 798, 963, 1343, 1564, 1953, 2214, 2447, 2665, 2951, 3172, 3400, 3549, 3862, 4218, 4323, 4616, 4877, 5072, 5267, 5800, 6069, 7406, 7899, 8203, 8747, 8918]",16831,15147,13334,10708,8918,49,10,60,123,136,"[0, 523, 807, 1081, 1411, 1660, 1868, 2204, 2329, 2690, 2986, 3884, 4416, 4921, 5745, 6269, 6860, 7938, 8509, 9347, 10170, 10881, 12218, 12851, 13128, 13586, 14822, 15390, 16677, 17497]","[0, 170, 460, 1043, 1221, 1720, 2124, 2360, 3027, 3360, 3994, 4535, 5129, 5626, 6296, 6977, 7417, 8922, 9455, 9933, 10650, 11607, 12620, 13379, 14164, 15426, 15870, 16515, 17495, 17949]","[0, 235, 514, 892, 1237, 1639, 2032, 2428, 2870, 3301, 3834, 4242, 4734, 5421, 5590, 6315, 6568, 7488, 8209, 9021, 9590, 10062, 10996, 11377, 11972, 13030, 13320, 14086, 14874, 15261]","[0, 279, 369, 489, 579, 782, 894, 1178, 1317, 1735, 2045, 2451, 2739, 2937, 3301, 3626, 4143, 4736, 4917, 5161, 5664, 5761, 6098, 6661, 7271, 8057, 8578, 8673, 9051, 9154]","[0, 283, 373, 576, 666, 846, 953, 1088, 1178, 1358, 1448, 1995, 2270, 2411, 2560, 2757, 3013, 3697, 4015, 4173, 4454, 4562, 4801, 5149, 5244, 5811, 5906, 6040, 6373, 6559]",17497,17949,15261,9154,6559,-666,-2802,-1927,1554,2359,-1482,30,radiant
7567126703,10,120,21,65,110,"[0, 219, 422, 664, 913, 1186, 1571, 1997, 2525, 3019, 3526, 4089, 4676, 5256, 5884, 6376, 7414, 8096, 8497, 9005, 9559, 10134, 10727, 11083, 11640, 12195, 12848, 13735, 14234, 14330]","[0, 362, 524, 975, 1260, 1678, 2045, 2804, 3217, 3655, 4178, 4793, 5213, 5835, 6689, 7026, 7644, 8165, 8811, 9010, 9933, 10592, 11319, 11643, 12461, 12795, 13363, 13458, 13802, 13989]","[0, 251, 522, 924, 1305, 1585, 2101, 2513, 2967, 3418, 3671, 4084, 4454, 5107, 5779, 6436, 6885, 7617, 8318, 8553, 8902, 9358, 9936, 10272, 10451, 11724, 12009, 12368, 12608, 13082]","[0, 170, 260, 398, 567, 743, 955, 1090, 1180, 1316, 1530, 1698, 1992, 2682, 2831, 2926, 3515, 3784, 4068, 4554, 4978, 5409, 5954, 6265, 6434, 6968, 7419, 7796, 7967, 8175]","[0, 170, 260, 427, 517, 607, 791, 1011, 1101, 1191, 1326, 1491, 1581, 2307, 2648, 2843, 3090, 3188, 3601, 3696, 4045, 4370, 4827, 5336, 5598, 5826, 6002, 6097, 6231, 6500]",14330,13989,13082,8175,6500,70,82,98,26,123,"[0, 331, 598, 1004, 1342, 1776, 2069, 2503, 2828, 3437, 3865, 4421, 5023, 5566, 6012, 6572, 7412, 8337, 9132, 9743, 10994, 11863, 12669, 13484, 14790, 15555, 16729, 17813, 19495, 20578]","[0, 222, 661, 884, 1323, 1532, 1963, 2414, 2953, 3284, 3999, 4511, 5113, 5637, 6547, 7429, 8513, 9688, 10990, 11695, 12699, 13342, 14187, 15315, 16193, 16360, 17413, 18228, 19099, 20073]","[0, 299, 685, 1146, 1356, 1684, 2257, 3030, 3538, 4056, 4625, 5111, 5546, 5777, 6822, 7241, 7767, 8071, 9024, 9626, 10255, 10943, 11878, 12472, 13296, 13666, 14620, 15648, 16686, 17395]","[0, 170, 260, 416, 552, 733, 868, 1011, 1127, 1364, 1878, 2572, 2752, 2970, 3311, 3738, 4032, 4874, 5054, 5212, 5968, 6333, 6553, 6915, 7171, 7338, 7970, 8220, 9078, 9387]","[0, 170, 260, 350, 534, 670, 805, 1058, 1220, 1310, 1832, 1922, 2307, 2401, 2767, 3033, 3280, 3925, 4215, 4387, 4824, 5198, 5550, 6039, 6436, 6646, 6915, 7300, 7802, 8057]",20578,20073,17395,9387,8057,-6248,-6084,-4313,-1212,-1557,-19414,30,dire
7567721608,63,98,43,90,83,"[0, 331, 917, 1404, 1796, 2450, 3007, 3501, 4061, 4317, 4670, 5067, 5427, 6398, 6594, 7198, 8071, 8724, 9178, 10270, 11378, 12082, 12945, 13350, 14401, 14718, 15599, 16426, 17236, 17392]","[0, 364, 761, 1253, 1507, 1956, 2716, 3163, 3550, 4136, 4486, 4719, 5112, 5611, 5968, 6633, 7834, 8256, 8457, 10640, 11383, 12191, 12676, 13452, 13764, 14570, 15437, 16313, 16638, 16957]","[21, 269, 612, 906, 1187, 1613, 1870, 2191, 2449, 2880, 3258, 3631, 4225, 4730, 4910, 5327, 5857, 5952, 6666, 7295, 7647, 8010, 8568, 9398, 9870, 11095, 11527, 12132, 12343, 12981]","[0, 210, 374, 917, 1083, 1190, 1520, 1655, 1745, 1880, 2196, 2357, 2760, 3388, 3522, 3617, 3895, 4141, 4445, 5437, 5745, 5992, 6501, 7219, 7626, 8418, 8594, 8905, 9580, 9924]","[0, 210, 490, 681, 910, 1362, 1618, 1753, 1914, 2049, 2184, 2518, 2741, 3378, 3544, 3639, 4065, 4160, 4255, 4821, 5091, 5258, 5501, 6104, 6444, 6922, 7173, 7343, 7645, 7816]",17392,16957,12981,9924,7816,46,77,45,20,26,"[0, 130, 518, 907, 1364, 1648, 2186, 2548, 3007, 3506, 3963, 4672, 4936, 5951, 7004, 7747, 8407, 9299, 10528, 11653, 12107, 12883, 13785, 14969, 15756, 16351, 16713, 17405, 18484, 19562]","[0, 207, 571, 890, 1486, 1949, 2075, 2708, 3044, 3627, 4120, 4324, 4826, 5868, 6504, 7466, 7953, 8530, 9316, 9983, 10728, 11480, 12124, 12672, 12766, 13062, 13850, 14215, 14973, 15735]","[0, 253, 542, 914, 1316, 1489, 1725, 2126, 2337, 2680, 3115, 3618, 4200, 4706, 5211, 6068, 6952, 7311, 7550, 8175, 8641, 9063, 9366, 9919, 10355, 11212, 11634, 12268, 12796, 13179]","[0, 130, 220, 326, 589, 872, 1261, 1384, 1474, 2032, 2167, 2404, 2539, 3236, 3651, 4089, 4381, 4566, 5017, 5508, 5602, 5767, 6047, 6783, 6952, 7122, 7375, 7833, 8517, 8735]","[0, 130, 220, 560, 776, 911, 1218, 1322, 1517, 1607, 1871, 2218, 2308, 2766, 3137, 3460, 3752, 4017, 4482, 4928, 5236, 5399, 5604, 5955, 6162, 6360, 6794, 6970, 7425, 7808]",19562,15735,13179,8735,7808,-2170,1222,-198,1189,8,51,30,dire
7567823304,14,103,13,63,21,"[0, 372, 761, 1195, 1769, 2253, 2772, 3488, 4068, 4912, 6013, 6103, 6778, 7078, 8310, 8842, 9977, 10473, 10678, 11214, 12183, 12344, 13579, 14760, 15333, 16388, 16844, 17687, 18335, 19004]","[0, 547, 839, 1088, 1684, 2373, 2804, 3122, 3537, 3861, 4322, 4872, 5583, 5879, 7209, 7502, 8472, 8990, 9640, 10269, 10927, 11540, 12176, 12842, 13715, 14459, 14921, 16016, 16600, 17113]","[0, 792, 1044, 1278, 1697, 2070, 2448, 2815, 3114, 3616, 3779, 4381, 4471, 5232, 5956, 6471, 7438, 8051, 8896, 9191, 9366, 10515, 11367, 12273, 13079, 14070, 14773, 15352, 15448, 16320]","[20, 300, 594, 777, 1025, 1581, 1845, 2179, 2397, 2622, 2971, 3242, 3510, 3605, 3929, 4070, 4334, 5075, 5612, 5936, 6625, 6882, 7906, 8681, 9136, 9588, 9717, 11278, 11617, 12215]","[100, 639, 729, 868, 1259, 1504, 1825, 2276, 2501, 3050, 3241, 3510, 4024, 4208, 4657, 4785, 5349, 5700, 6076, 6519, 7069, 7381, 8258, 8821, 9133, 9884, 10119, 10504, 11054, 11150]",19004,17113,16320,12215,11150,113,82,20,51,5,"[0, 364, 649, 1020, 1317, 1540, 2001, 2308, 2730, 3235, 3829, 4465, 5289, 5956, 6439, 6972, 7966, 8941, 9348, 10084, 11281, 12292, 13079, 13281, 14994, 15992, 16895, 17511, 17607, 18187]","[0, 229, 554, 682, 1028, 1414, 1849, 2092, 2480, 2880, 3659, 4204, 5328, 6028, 6757, 7545, 7678, 8892, 9889, 10697, 11924, 12246, 13319, 13519, 13813, 14502, 14879, 14974, 15593, 16650]","[0, 605, 767, 976, 1182, 1272, 1813, 2201, 2513, 2935, 3363, 3805, 4303, 4815, 5141, 5351, 5746, 6082, 6452, 6674, 7268, 7556, 8020, 8452, 8862, 9325, 9827, 11197, 11783, 12778]","[0, 268, 358, 448, 554, 678, 942, 1127, 1673, 1857, 2231, 2469, 3362, 3692, 3888, 4118, 4644, 5040, 5135, 5538, 5702, 5974, 6513, 6788, 7531, 7836, 8334, 9025, 9196, 9652]","[100, 501, 591, 681, 817, 907, 1330, 1923, 2013, 2153, 2379, 2964, 3443, 3787, 4172, 4266, 4788, 5263, 5748, 6353, 7251, 7445, 7990, 8243, 8777, 9007, 9195, 9608, 10336, 10929]",18187,16650,12778,9652,10929,817,463,3542,2563,221,7606,30,radiant
7568258612,120,96,54,86,65,"[0, 213, 540, 937, 1316, 1698, 2101, 2402, 2841, 3528, 4424, 4845, 5810, 6511, 7415, 7821, 8309, 9090, 9675, 10616, 11324, 12010, 12823, 13533, 13628, 14407, 15135, 15766, 16809, 17312]","[0, 216, 508, 958, 1290, 1535, 1955, 2571, 3045, 3459, 3725, 4024, 4672, 5205, 6170, 6264, 7194, 7802, 8329, 9020, 9810, 10262, 11197, 11571, 12406, 12978, 13363, 13834, 13930, 14686]","[0, 199, 563, 722, 1029, 1227, 1575, 2012, 2191, 2428, 2999, 3376, 3925, 4407, 5219, 5629, 6395, 6884, 7596, 8198, 8784, 9318, 9832, 10175, 10639, 10970, 11064, 11159, 11255, 11351]","[0, 129, 222, 312, 402, 492, 582, 948, 1126, 1320, 1575, 1665, 1958, 2244, 2698, 3057, 3437, 3934, 4122, 4431, 4589, 5308, 5953, 6176, 6406, 6573, 7005, 7276, 8101, 8687]","[100, 229, 319, 409, 499, 589, 767, 857, 1127, 1254, 1517, 1607, 2148, 2577, 3077, 3171, 3559, 3921, 4415, 4825, 5489, 5848, 6455, 6648, 7048, 7798, 8262, 8502, 9724, 10040]",17312,14686,11351,8687,10040,39,102,78,123,72,"[0, 321, 687, 1053, 1459, 1800, 2194, 2861, 3277, 3783, 4304, 5238, 5675, 5963, 6206, 7121, 7979, 8074, 8749, 9411, 10317, 10795, 11949, 12715, 14145, 14836, 15594, 17366, 18596, 19475]","[0, 256, 548, 904, 1192, 1670, 1914, 2344, 2921, 3345, 3770, 4248, 4777, 5143, 5738, 6152, 7038, 7407, 7963, 8637, 9438, 10051, 10569, 11157, 11918, 12572, 13520, 14801, 15295, 15641]","[0, 280, 548, 828, 1451, 2034, 2279, 2612, 2996, 3412, 3718, 4204, 4696, 4997, 5813, 6207, 6689, 6936, 7398, 7988, 8228, 8515, 8982, 9220, 10050, 10361, 10925, 11567, 12558, 13283]","[0, 209, 299, 433, 589, 797, 887, 1131, 1346, 1591, 1995, 2313, 2466, 2607, 2860, 3395, 3706, 3849, 4106, 4411, 4751, 5161, 5730, 5847, 6434, 6604, 7354, 8162, 8656, 8752]","[0, 209, 316, 485, 575, 1024, 1236, 1416, 1906, 1996, 2219, 3028, 3181, 3392, 3700, 4015, 4326, 4495, 4655, 4904, 5121, 5319, 5620, 5844, 6383, 6529, 6989, 8013, 8686, 8782]",19475,15641,13283,8752,8782,-2163,-955,-1932,-65,1258,-3857,30,dire
7568353308,4,22,69,110,121,"[0, 204, 561, 915, 1403, 1790, 2248, 2679, 3018, 3163, 3465, 3895, 4582, 5018, 5757, 6387, 6862, 7433, 8163, 8845, 9679, 10294, 10691, 12334, 13129, 13668, 14316, 15068, 15802, 16295]","[0, 326, 723, 1046, 1453, 1780, 2194, 2706, 2988, 3420, 4181, 4491, 5034, 5492, 6375, 6479, 7122, 7823, 8097, 9051, 9789, 10043, 10306, 10994, 11327, 11924, 12146, 12240, 12748, 12967]","[0, 206, 333, 423, 634, 1050, 1140, 1266, 1737, 2199, 2581, 2765, 3665, 4155, 4363, 4667, 5147, 5592, 6264, 6840, 8372, 8627, 9208, 10095, 10591, 11069, 11324, 11522, 11817, 12132]","[0, 170, 260, 417, 555, 896, 1776, 1866, 2213, 2498, 2623, 3109, 3508, 3773, 4120, 4217, 4477, 4913, 5464, 5559, 5978, 6586, 6866, 7554, 8003, 8222, 8317, 8411, 8646, 8787]","[0, 170, 260, 422, 512, 788, 1136, 1226, 1360, 1495, 1748, 1885, 2335, 2484, 2867, 3071, 3587, 3691, 4222, 4645, 5682, 5956, 6182, 6990, 7266, 7473, 7643, 8089, 8475, 8781]",16295,12967,12132,8787,8781,21,120,129,53,136,"[0, 251, 864, 1647, 2173, 2614, 3224, 3865, 4392, 4517, 5611, 6303, 6843, 7293, 8064, 8572, 9695, 10158, 11227, 11819, 12584, 12679, 13482, 13872, 14705, 15581, 16743, 17789, 18563, 19131]","[0, 329, 682, 1095, 1548, 1923, 2525, 2828, 3700, 4182, 5106, 5776, 6095, 6707, 7388, 8095, 8252, 9014, 10058, 10955, 12313, 12808, 13523, 13759, 14437, 15214, 15750, 16868, 17501, 17828]","[0, 274, 585, 746, 914, 1294, 1747, 2118, 2600, 3206, 3751, 3985, 4237, 4484, 5052, 5429, 6115, 6970, 7847, 8380, 8935, 9030, 9698, 10063, 10720, 11186, 11617, 12831, 13400, 13706]","[0, 170, 344, 591, 776, 1128, 1567, 1930, 2284, 2507, 3313, 3916, 4208, 4467, 4719, 5006, 5576, 5901, 6744, 7512, 8058, 8153, 8592, 9075, 9717, 10226, 11383, 12127, 12549, 12845]","[0, 170, 673, 921, 1106, 1444, 1718, 1853, 2110, 2200, 2452, 2770, 2933, 3241, 3640, 3735, 4517, 4722, 5424, 5681, 6512, 7029, 7394, 7634, 7779, 8035, 8466, 9346, 9885, 10261]",19131,17828,13706,12845,10261,-2836,-4861,-1574,-4058,-1480,-14809,30,dire
7568433407,114,71,2,123,121,"[62, 303, 502, 703, 912, 1283, 1578, 2057, 2457, 2835, 3689, 4158, 4573, 4810, 5385, 5840, 6416, 6910, 7570, 8383, 8996, 9469, 9699, 10034, 10646, 11588, 12775, 13251, 14319, 14842]","[60, 353, 667, 914, 1078, 1293, 1706, 2235, 2574, 2916, 3839, 4144, 4789, 5350, 5711, 6249, 7161, 7346, 7755, 8226, 8408, 8675, 9242, 9662, 10040, 10262, 10744, 11158, 11836, 12279]","[328, 534, 880, 1105, 1338, 1743, 2326, 2873, 3267, 3471, 4127, 4845, 5271, 5668, 6156, 6895, 7560, 7844, 8281, 8745, 9213, 9969, 10575, 10814, 11088, 11527, 13190, 13641, 14184, 14280]","[60, 229, 319, 615, 705, 1070, 1324, 1586, 1721, 2113, 2332, 2737, 3087, 3430, 3961, 4359, 4731, 5256, 5580, 6079, 6209, 6520, 6785, 7034, 7376, 7870, 8956, 9279, 9990, 10086]","[60, 229, 337, 472, 664, 895, 1032, 1744, 2014, 2220, 2662, 2904, 3200, 3386, 3550, 3744, 4261, 4356, 4885, 5197, 5292, 5484, 5650, 5828, 6369, 6536, 7695, 8095, 8473, 8569]",14842,12279,14280,10086,8569,63,65,29,100,79,"[0, 250, 559, 876, 1232, 1445, 1689, 2003, 2317, 2726, 3299, 3389, 3817, 4348, 4745, 5159, 5603, 5875, 6401, 6819, 7872, 8348, 9029, 9792, 10634, 11138, 11407, 12419, 13134, 13929]","[0, 274, 562, 894, 1173, 1543, 2070, 2501, 2942, 3350, 3566, 3829, 4225, 4392, 4764, 5407, 5838, 6343, 6778, 7677, 8078, 8739, 9024, 9504, 10784, 11833, 12256, 12556, 13157, 13627]","[0, 169, 375, 704, 1154, 1591, 1911, 2261, 2652, 2742, 2926, 3253, 3540, 4242, 4692, 5466, 5665, 6249, 6663, 7277, 7647, 8082, 8546, 9025, 9587, 10268, 10733, 10914, 11390, 11675]","[0, 169, 259, 435, 565, 703, 793, 883, 1060, 1430, 1520, 1610, 1700, 2002, 2143, 2328, 2602, 2697, 2883, 3041, 3136, 3566, 3749, 4453, 5313, 5902, 6543, 6847, 7169, 7265]","[0, 169, 259, 397, 572, 799, 972, 1325, 1425, 1622, 2027, 2117, 2207, 2614, 2985, 3205, 3691, 3933, 4374, 4744, 4839, 5111, 5388, 5865, 6675, 7128, 7382, 7477, 7654, 7875]",13929,13627,11675,7265,7875,913,-1348,2605,2821,694,5685,30,dire
7568469704,93,97,47,19,112,"[0, 237, 582, 791, 1116, 1447, 1748, 1924, 2246, 2573, 2875, 3262, 3543, 4185, 4666, 5398, 6104, 6653, 7354, 8167, 9580, 10191, 10733, 11677, 12495, 13374, 13989, 14907, 15086, 15866]","[0, 316, 720, 965, 1263, 1586, 1808, 1993, 2370, 2645, 2998, 3444, 4426, 4824, 5085, 5594, 6019, 6584, 7005, 7163, 7693, 8176, 8353, 8930, 9334, 9868, 10223, 10901, 11200, 12020]","[0, 268, 495, 831, 1171, 1460, 1901, 2266, 2735, 2825, 3034, 3859, 4213, 4437, 4995, 5533, 5926, 6335, 6701, 7167, 7647, 8407, 8669, 8809, 8904, 9241, 9688, 10708, 10970, 11728]","[0, 194, 434, 524, 625, 760, 1094, 1184, 1681, 1855, 1975, 2218, 2512, 2813, 3424, 3938, 4339, 4684, 4994, 5152, 5859, 6278, 6791, 6886, 6981, 7358, 7686, 8410, 8506, 9278]","[0, 194, 284, 485, 623, 774, 864, 1069, 1375, 1534, 1754, 2042, 2205, 2457, 2718, 2896, 3054, 3326, 3420, 3712, 4479, 4911, 5015, 5255, 5447, 5717, 6244, 6339, 6435, 6924]",15866,12020,11728,9278,6924,102,76,96,121,26,"[0, 205, 1023, 1149, 1681, 1914, 2280, 2889, 3346, 3644, 4123, 4786, 5300, 6149, 6567, 7095, 7698, 8662, 9042, 9541, 9699, 10547, 11774, 12705, 13385, 13926, 14763, 15644, 15831, 16331]","[0, 285, 571, 734, 1023, 1156, 1400, 1672, 2017, 2587, 2945, 3331, 3791, 4336, 4897, 5567, 6243, 6937, 7802, 8367, 9032, 9809, 9975, 11398, 12262, 12888, 14000, 14548, 14739, 15886]","[0, 244, 605, 1045, 1505, 1795, 2188, 2770, 3147, 3631, 3934, 4298, 4864, 5445, 5847, 6352, 6799, 7279, 7894, 8160, 8426, 8658, 9273, 9741, 10243, 10685, 11032, 12049, 12145, 12736]","[0, 169, 259, 488, 672, 795, 977, 1293, 1716, 1892, 2378, 2468, 2793, 3080, 3282, 3553, 4067, 4351, 5208, 5686, 5844, 6245, 6635, 7254, 7548, 7753, 8060, 8526, 8735, 9212]","[0, 169, 540, 634, 844, 934, 1113, 1293, 1453, 1629, 1747, 1837, 2017, 2179, 2286, 2972, 3153, 3635, 4284, 4528, 4686, 5139, 5567, 6035, 6733, 6977, 7284, 7456, 7552, 7945]",16331,15886,12736,9212,7945,-465,-3866,-1008,66,-1021,-6294,30,radiant
