,pos1_diff,pos2_diff,pos3_diff,pos4_diff,pos5_diff,team_diff,winner,rad_pos1_predicted_last_gold,dire_pos1_predicted_last_gold,rad_pos2_predicted_last_gold,dire_pos2_predicted_last_gold,rad_pos3_predicted_last_gold,dire_pos3_predicted_last_gold,rad_pos4_predicted_last_gold,dire_pos4_predicted_last_gold,rad_pos5_predicted_last_gold,dire_pos5_predicted_last_gold
180,1332,-462,-4645,431,2200,-1144,dire,20704.0,17595.0,17325.0,17999.0,10547.0,14517.0,9893.0,9003.0,9479.0,7583.0
181,-2621,-2941,349,-3254,436,-8031,dire,18658.0,21090.0,14475.0,16510.0,13426.0,13193.0,7421.0,10611.0,7355.0,6667.0
182,-129,-1394,101,26,1948,552,radiant,17202.0,17402.0,14345.0,15545.0,12798.0,13239.0,9499.0,9547.0,8898.0,7093.0
183,8958,4230,1408,2836,1174,18606,radiant,25935.0,17078.0,19115.0,14975.0,15341.0,14199.0,11810.0,9098.0,7475.0,6234.0
184,123,-1694,-377,1699,-332,-581,dire,18902.0,18377.0,15117.0,16005.0,13273.0,13287.0,10197.0,8592.0,7869.0,7971.0
185,-3296,-1972,-1747,-1415,-5,-8435,dire,13944.0,16101.0,13984.0,15607.0,12564.0,13739.0,8442.0,9658.0,7022.0,6768.0
186,-373,-513,8028,-2523,2536,7155,dire,16513.0,16707.0,15855.0,16788.0,17342.0,10699.0,9811.0,12489.0,9415.0,7267.0
187,5243,1249,455,1096,1294,9337,radiant,19085.0,14256.0,16592.0,15390.0,16300.0,15685.0,9808.0,8588.0,8751.0,7165.0
188,-2778,3444,3208,223,101,4198,radiant,15651.0,17681.0,17781.0,13805.0,15514.0,12565.0,9744.0,9426.0,9242.0,9022.0
189,-2417,1436,-515,-287,2384,601,radiant,19674.0,22261.0,16357.0,14681.0,13533.0,13665.0,9402.0,9289.0,9421.0,7262.0
190,-2384,-5651,-3095,-1137,-2092,-14359,radiant,22444.0,23996.0,14217.0,19508.0,13197.0,16203.0,8989.0,9982.0,7772.0,9854.0
191,566,729,-996,-143,97,253,radiant,14776.0,15583.0,14112.0,13421.0,13513.0,15253.0,9227.0,9338.0,6755.0,7505.0
192,4757,3897,3110,4597,400,16761,radiant,19765.0,14610.0,15650.0,11884.0,13119.0,9901.0,12825.0,8520.0,7821.0,7497.0
193,476,2873,3447,-3782,-50,2964,dire,17819.0,17985.0,19248.0,15962.0,18402.0,14971.0,7189.0,10265.0,5696.0,5648.0
194,1455,3006,1731,-987,-1952,3253,dire,18214.0,16098.0,19249.0,15088.0,15598.0,13775.0,8639.0,9857.0,7853.0,9450.0
195,2632,471,-318,380,2171,5336,radiant,19363.0,16907.0,16101.0,14966.0,13206.0,14034.0,9647.0,8893.0,10368.0,7947.0
196,-48,-2547,-75,1769,1564,663,dire,18903.0,18576.0,16586.0,18439.0,15847.0,16155.0,10906.0,9077.0,9647.0,7950.0
197,235,249,844,-409,5,924,radiant,19003.0,18451.0,17371.0,16811.0,17625.0,16040.0,12058.0,12428.0,7933.0,7830.0
198,8956,2327,5021,4055,983,21342,radiant,24156.0,14042.0,14918.0,12296.0,14614.0,9423.0,11533.0,7529.0,8161.0,7164.0
199,-4084,-2772,-2885,-755,-1443,-11939,dire,19267.0,22900.0,17307.0,19584.0,15135.0,18172.0,9077.0,9448.0,8486.0,9647.0
200,4191,3888,6142,5011,2040,21272,radiant,20527.0,16169.0,17197.0,13634.0,15052.0,9876.0,12063.0,7279.0,9026.0,7280.0
201,1505,-147,-1203,976,1377,2508,dire,19974.0,19579.0,18171.0,17568.0,13906.0,14684.0,10160.0,9266.0,9711.0,8323.0
202,-793,-3328,-1686,-1214,1536,-5485,dire,17028.0,19771.0,15003.0,18894.0,13228.0,14964.0,8776.0,10848.0,10170.0,8719.0
203,8545,5569,157,-418,857,14710,radiant,24558.0,16053.0,21562.0,15370.0,16701.0,17032.0,9200.0,9804.0,9207.0,8170.0
204,1420,-1275,-3389,-367,-759,-4370,dire,19070.0,17893.0,17726.0,19113.0,13080.0,16496.0,8785.0,9513.0,8302.0,8879.0
205,-704,2840,-137,-2317,-628,-946,dire,18956.0,19620.0,17254.0,14184.0,12408.0,12379.0,6562.0,8182.0,7676.0,8215.0
206,-1667,2761,4120,157,-241,5130,radiant,19173.0,20735.0,16175.0,14194.0,16181.0,11730.0,9664.0,9767.0,9414.0,9735.0
207,1010,-2732,-1255,1424,90,-1463,radiant,18642.0,17385.0,13902.0,16365.0,12662.0,13562.0,11337.0,10037.0,11070.0,10981.0
208,2323,130,2822,570,294,6139,radiant,22001.0,19892.0,15274.0,14957.0,13837.0,11273.0,9421.0,8963.0,8710.0,8173.0
209,663,-3046,4171,852,-463,2177,radiant,20107.0,19732.0,19411.0,22633.0,18015.0,14591.0,13624.0,13025.0,8806.0,10479.0
210,4865,4348,2131,-722,1110,11732,radiant,20404.0,16472.0,19570.0,14796.0,12878.0,10412.0,10111.0,11198.0,9153.0,7861.0
211,5755,1272,522,781,-441,7889,dire,22712.0,16610.0,16285.0,14956.0,15472.0,14838.0,10433.0,9525.0,10000.0,10702.0
212,6402,775,510,1249,878,9814,radiant,22232.0,15380.0,17108.0,16207.0,11801.0,11525.0,9333.0,8034.0,7317.0,6382.0
213,-3037,3957,4081,749,-1161,4589,dire,17961.0,20741.0,16713.0,12228.0,15913.0,11619.0,10977.0,10039.0,8092.0,8943.0
214,1895,2141,2395,-995,1909,7345,radiant,18773.0,17164.0,17418.0,15057.0,16612.0,14432.0,11325.0,12065.0,11048.0,9143.0
215,-890,-6012,2632,36,12,-4222,dire,21020.0,21029.0,13375.0,19495.0,15075.0,11866.0,11212.0,10721.0,8948.0,8708.0
216,-6049,-6118,1458,420,961,-9328,dire,13511.0,20223.0,14670.0,20448.0,14337.0,12380.0,10191.0,9749.0,8971.0,8016.0
217,-3916,2606,-2327,-1858,-833,-6328,dire,17071.0,19863.0,16952.0,13816.0,9485.0,11057.0,7435.0,9714.0,7047.0,7921.0
218,4787,5223,1659,2068,1175,14912,radiant,18184.0,13094.0,18650.0,13259.0,14042.0,12308.0,9719.0,7767.0,7838.0,6690.0
219,2944,663,4718,2296,1851,12472,radiant,20046.0,18030.0,17316.0,17401.0,16697.0,12320.0,9981.0,8136.0,8548.0,7169.0
220,3178,846,449,1425,2632,8530,radiant,21587.0,18449.0,16467.0,16377.0,11192.0,10820.0,10592.0,9094.0,9311.0,6651.0
221,-4625,2576,1593,-2742,767,-2431,dire,15130.0,20571.0,15274.0,13774.0,14603.0,13333.0,12378.0,14607.0,9102.0,8969.0
222,-2729,-1198,-1585,-1357,-276,-7145,dire,19262.0,22337.0,16234.0,16804.0,13664.0,15446.0,8003.0,9361.0,8313.0,8344.0
223,2590,212,-2426,719,-3241,-2146,radiant,20981.0,18579.0,16926.0,16183.0,13748.0,16222.0,11734.0,10896.0,6341.0,9598.0
224,145,-3587,4856,-6714,-4073,-9373,dire,18166.0,18389.0,12722.0,16448.0,15249.0,10241.0,7792.0,14679.0,6753.0,10914.0
225,5798,539,-1063,1423,164,6861,radiant,22045.0,16080.0,15516.0,15443.0,12214.0,12872.0,9293.0,8483.0,8394.0,8546.0
226,5739,1442,-2670,664,-2171,3004,radiant,21453.0,15504.0,17651.0,16111.0,15351.0,18189.0,9764.0,8904.0,7307.0,9096.0
227,-7537,-5127,-3169,-2927,-4523,-23283,dire,14022.0,20548.0,13180.0,18566.0,12983.0,15895.0,9001.0,11165.0,7009.0,11141.0
228,-4159,-410,-641,-734,-2132,-8076,dire,19702.0,23116.0,15582.0,15730.0,13442.0,13861.0,9135.0,9493.0,6994.0,8981.0
229,-2410,5624,888,-2566,1632,3168,radiant,18854.0,21728.0,17820.0,13006.0,13425.0,12866.0,9530.0,12273.0,10133.0,8755.0
230,5993,4144,1013,18,2367,13535,radiant,20971.0,16013.0,19024.0,14776.0,14376.0,13216.0,10278.0,10752.0,10325.0,8071.0
231,5385,-2686,-2363,-853,-137,-654,dire,25641.0,19057.0,15188.0,17286.0,14963.0,16430.0,9442.0,9686.0,9369.0,9192.0
232,1091,-1107,-50,-3315,-3073,-6454,dire,20647.0,19474.0,16873.0,18542.0,16022.0,16070.0,7327.0,10244.0,6368.0,9011.0
233,5353,759,-4184,1258,3277,6463,radiant,21529.0,16762.0,15858.0,15160.0,11546.0,15923.0,12679.0,11391.0,11214.0,8406.0
234,-4567,574,-764,508,859,-3390,dire,19114.0,22800.0,17628.0,17085.0,15953.0,16145.0,10247.0,9581.0,9539.0,8550.0
235,-1934,-1830,2792,832,-121,-261,dire,18144.0,19565.0,14247.0,15632.0,15806.0,12932.0,9732.0,8941.0,7162.0,7595.0
236,-6923,-4747,-1907,-583,-86,-14246,dire,13389.0,19709.0,13023.0,16280.0,10124.0,11814.0,10762.0,10672.0,9331.0,8810.0
237,1612,4430,2044,1994,-510,9570,radiant,22205.0,20860.0,18841.0,14706.0,15285.0,13657.0,11811.0,9749.0,9118.0,9677.0
238,-8255,-8491,-5122,61,-3011,-24818,dire,12567.0,20263.0,12009.0,19871.0,10436.0,15379.0,10450.0,10277.0,7112.0,10063.0
239,-13775,-1241,-839,-2583,-2113,-20551,dire,14594.0,28478.0,14047.0,15620.0,14343.0,14816.0,8017.0,10525.0,8151.0,9949.0
240,-4247,560,-5625,-3083,1309,-11086,dire,15550.0,20410.0,15710.0,15871.0,9469.0,15744.0,9575.0,12858.0,9903.0,9307.0
241,-7018,200,2468,-3833,-2740,-10923,radiant,14687.0,20702.0,15624.0,15890.0,15625.0,12067.0,8429.0,11643.0,8234.0,10386.0
242,-4938,-2837,457,1645,796,-4877,dire,19669.0,24068.0,16843.0,19523.0,16516.0,15693.0,10941.0,9584.0,9748.0,8872.0
243,-4512,-3139,-4725,1066,-2831,-14141,dire,15209.0,20014.0,11933.0,15321.0,11077.0,15803.0,10963.0,10356.0,8570.0,11615.0
244,-8149,-1421,-1637,-1254,-1609,-14070,dire,15083.0,21881.0,14626.0,14865.0,12571.0,14047.0,9682.0,10422.0,9482.0,10219.0
245,-5924,114,-634,28,-734,-7150,dire,13583.0,19636.0,13569.0,13157.0,12846.0,13378.0,9693.0,9452.0,7439.0,8166.0
246,3370,3541,790,3342,789,11832,radiant,22312.0,18880.0,17380.0,13756.0,15990.0,15546.0,12419.0,9468.0,9152.0,8351.0
247,2489,4428,-365,1750,-1656,6646,radiant,17162.0,15070.0,18101.0,13220.0,13692.0,14467.0,9023.0,7551.0,6786.0,8345.0
248,4046,4521,2521,-403,2219,12904,radiant,19821.0,17390.0,18096.0,14780.0,14812.0,13113.0,10006.0,11382.0,9666.0,7998.0
249,-474,-469,1263,759,324,1403,radiant,17543.0,18495.0,14612.0,15634.0,14151.0,12983.0,9560.0,9080.0,8074.0,7628.0
250,24,-4284,-5586,-109,-984,-10939,dire,18277.0,18267.0,13750.0,18718.0,10914.0,17520.0,10432.0,10873.0,8505.0,10010.0
251,-542,2354,913,-1728,-2290,-1293,radiant,16957.0,17258.0,15384.0,13235.0,12948.0,12535.0,8250.0,10202.0,7338.0,9843.0
252,3789,5849,7516,4556,3483,25193,radiant,20026.0,16181.0,18461.0,12487.0,17226.0,9995.0,13044.0,8817.0,9138.0,5637.0
253,-7287,-1560,824,-5285,-5728,-19036,dire,17883.0,23534.0,16337.0,16743.0,14411.0,13627.0,8939.0,13659.0,6434.0,11935.0
254,-999,448,-3953,-9010,-1684,-15198,dire,14318.0,15596.0,13306.0,13173.0,11474.0,15208.0,7421.0,16458.0,6057.0,7712.0
255,-1208,-3436,-5434,-2200,-2625,-14903,dire,15266.0,16064.0,11676.0,15030.0,9695.0,15056.0,7922.0,9975.0,7460.0,10161.0
256,-6292,-4814,-243,-4190,-4860,-20399,dire,12903.0,19213.0,13580.0,18596.0,12527.0,12791.0,7361.0,11647.0,5241.0,9921.0
257,-3318,-568,-2630,1361,-2824,-7979,dire,16091.0,19042.0,14988.0,15004.0,11818.0,14431.0,11706.0,10173.0,6672.0,9645.0
258,-1201,-4737,-3891,719,1532,-7578,dire,21636.0,23546.0,13977.0,19229.0,13201.0,17375.0,8815.0,8341.0,9733.0,8801.0
259,-189,-2826,-2884,-2524,-1523,-9946,dire,15620.0,16038.0,14819.0,17224.0,12751.0,15398.0,9048.0,11795.0,7472.0,9039.0
260,-2553,-2809,-938,-1562,376,-7486,dire,19435.0,21779.0,15521.0,18188.0,13505.0,14060.0,8420.0,9437.0,7654.0,7087.0
261,-3111,-2729,-6368,-4190,-3507,-19905,dire,17601.0,20834.0,15794.0,18710.0,9901.0,16168.0,8674.0,12976.0,7905.0,11562.0
262,737,-1154,-5454,-1947,-750,-8568,radiant,19703.0,18349.0,14161.0,15316.0,12006.0,17249.0,6665.0,8695.0,7489.0,8149.0
263,7543,6443,6029,3390,4555,27960,radiant,22219.0,14593.0,19019.0,12685.0,17798.0,11254.0,10371.0,7178.0,10123.0,5796.0
264,-3155,-4661,-5796,-4907,-2653,-21172,dire,17460.0,19146.0,15687.0,18253.0,13794.0,17966.0,8734.0,12647.0,7310.0,9530.0
265,1662,2,-853,-1123,-409,-721,dire,15774.0,13755.0,14995.0,15139.0,13869.0,15470.0,8946.0,10163.0,7123.0,7341.0
266,1403,-135,2084,408,-1908,1852,dire,22038.0,20349.0,15840.0,15107.0,13938.0,11673.0,10057.0,9257.0,8732.0,10656.0
267,1467,1461,2153,899,2148,8128,radiant,16941.0,16014.0,13987.0,12590.0,13880.0,12033.0,8357.0,8280.0,8073.0,6643.0
268,-2325,415,-744,1307,1037,-310,dire,14947.0,16497.0,16624.0,15344.0,14554.0,14560.0,9281.0,7857.0,7014.0,5998.0
269,-4370,573,-604,-367,561,-4207,dire,16079.0,21000.0,17396.0,16113.0,13527.0,14576.0,10072.0,10453.0,9074.0,8649.0
270,3865,3842,2490,361,1792,12350,radiant,21571.0,17291.0,19529.0,15877.0,15935.0,13323.0,9674.0,9129.0,8384.0,6583.0
271,936,2619,4382,373,1543,9853,radiant,19712.0,18856.0,17834.0,14969.0,17019.0,12629.0,9457.0,8957.0,8060.0,6281.0
272,3820,-605,-1103,4144,1241,7497,radiant,20821.0,18538.0,14783.0,16758.0,13572.0,14807.0,13346.0,9120.0,10358.0,9144.0
273,4694,626,-524,3311,837,8944,radiant,20961.0,16913.0,15826.0,15418.0,14860.0,15803.0,11275.0,8448.0,8269.0,7652.0
274,3437,3784,2450,4148,460,14279,radiant,19754.0,16162.0,15731.0,11902.0,14329.0,11567.0,9385.0,5518.0,6334.0,6288.0
275,-4970,847,-1322,2058,724,-2663,radiant,17799.0,24009.0,17773.0,17251.0,12147.0,14280.0,11927.0,10696.0,9477.0,8431.0
276,6700,2305,4004,4226,2107,19342,radiant,21075.0,14709.0,15621.0,12912.0,14378.0,10703.0,13143.0,9035.0,9800.0,7712.0
277,3727,1292,259,1281,1099,7658,radiant,19423.0,16194.0,16381.0,15403.0,14215.0,13949.0,9457.0,8163.0,8157.0,7132.0
278,1162,4106,669,726,-1512,5151,radiant,16475.0,14729.0,16874.0,12391.0,14524.0,13393.0,9800.0,8882.0,8063.0,9144.0
279,6170,1519,-2843,-3142,-3693,-1989,radiant,19895.0,13650.0,15949.0,14102.0,12037.0,14640.0,9048.0,11725.0,7967.0,10862.0
280,5453,5384,5441,2505,2085,20868,radiant,20361.0,15310.0,16915.0,12029.0,16555.0,11796.0,11550.0,9355.0,10057.0,8154.0
281,251,3296,3711,8036,1511,16805,radiant,18284.0,18346.0,17395.0,13911.0,14584.0,10568.0,13831.0,6186.0,7780.0,6100.0
282,-521,9593,4024,2036,2249,17381,radiant,22195.0,21593.0,23713.0,13515.0,16384.0,11934.0,10466.0,8609.0,8831.0,6640.0
283,7816,-430,3779,1835,1238,14238,radiant,26577.0,17650.0,16372.0,15518.0,17744.0,13296.0,11449.0,8855.0,9686.0,7527.0
284,89,-2449,2727,-94,-2544,-2271,dire,21924.0,20401.0,15584.0,17322.0,18068.0,15072.0,9276.0,8800.0,7205.0,9411.0
285,4218,5312,3868,443,1978,15819,radiant,20145.0,15705.0,20679.0,14645.0,15881.0,12241.0,10381.0,9714.0,9288.0,7567.0
286,2115,869,2885,1951,75,7895,radiant,15801.0,14173.0,13928.0,13856.0,14965.0,12506.0,9952.0,8030.0,7689.0,8625.0
287,-2209,192,1002,3102,-1371,716,radiant,16855.0,18537.0,15126.0,14437.0,15402.0,14515.0,10220.0,7500.0,7494.0,9161.0
288,981,-1908,-3342,-1053,-3157,-8479,dire,21590.0,20559.0,12685.0,14920.0,12566.0,16048.0,7580.0,8518.0,5475.0,8422.0
289,1759,396,3884,675,1723,8437,radiant,20043.0,18530.0,14438.0,13728.0,15310.0,11447.0,9048.0,8490.0,8913.0,7327.0
290,-2624,-4365,-3483,-5271,-2090,-17833,dire,18910.0,20852.0,15315.0,19416.0,14967.0,18240.0,8975.0,14171.0,9239.0,11219.0
291,-2818,-910,-361,-1167,166,-5090,dire,20424.0,23712.0,14467.0,15253.0,13615.0,13847.0,8403.0,9556.0,8534.0,8285.0
292,-1172,-2498,988,1734,1567,619,radiant,18045.0,19661.0,15453.0,17731.0,15275.0,13478.0,11505.0,9641.0,8380.0,7027.0
293,1854,-1077,-130,-1052,1073,668,radiant,20306.0,19185.0,14766.0,15661.0,15095.0,15500.0,10010.0,11420.0,8998.0,7994.0
294,-537,-677,-1356,-1821,-1077,-5468,dire,19094.0,20334.0,13495.0,14895.0,12754.0,14404.0,7189.0,9305.0,6091.0,7690.0
295,-10237,-2905,-2551,-894,998,-15589,dire,14697.0,24693.0,11863.0,14778.0,11468.0,13895.0,9115.0,10132.0,9199.0,8197.0
296,1090,2752,-978,1002,758,4624,dire,16687.0,15560.0,15695.0,13491.0,12340.0,13432.0,9474.0,8271.0,8249.0,6799.0
297,1258,861,4075,184,137,6515,dire,17124.0,16015.0,14670.0,14042.0,15326.0,11603.0,10393.0,9935.0,9110.0,8824.0
298,-664,3460,5958,-2195,12,6571,radiant,19413.0,20290.0,16339.0,12822.0,16857.0,11135.0,7232.0,9014.0,6678.0,6852.0
299,2849,1246,-3884,3143,1883,5237,radiant,20554.0,19265.0,18241.0,17112.0,13279.0,17507.0,10834.0,8112.0,8481.0,7131.0
300,3715,-726,4389,2538,-1229,8687,radiant,23766.0,20590.0,16289.0,17588.0,17401.0,13340.0,10537.0,8168.0,7034.0,8532.0
301,2049,-854,-2867,-2115,730,-3057,radiant,19185.0,18044.0,14937.0,17295.0,14296.0,16784.0,10569.0,13008.0,10377.0,9835.0
302,3355,4870,4626,465,1105,14421,radiant,19344.0,16839.0,18615.0,13792.0,14427.0,10566.0,7751.0,8180.0,7666.0,6993.0
303,3509,3026,-74,1326,824,8611,radiant,20244.0,17078.0,17795.0,14775.0,13552.0,13573.0,9650.0,8148.0,7482.0,6681.0
304,-1525,1006,-1735,1325,-5,-934,dire,18621.0,20973.0,15723.0,14984.0,11389.0,12692.0,12146.0,11252.0,10602.0,9738.0
305,4520,932,3421,1793,1905,12571,radiant,20091.0,15385.0,17676.0,16796.0,17117.0,13551.0,8950.0,7944.0,9287.0,7473.0
306,5533,1666,-1636,2886,531,8980,radiant,22921.0,17311.0,14907.0,13967.0,11118.0,13805.0,10660.0,8276.0,7606.0,7549.0
307,3202,2663,386,1927,1154,9332,radiant,17737.0,14846.0,15819.0,13654.0,13557.0,12985.0,9614.0,7845.0,7398.0,6524.0
308,2455,-986,-808,2683,1770,5114,radiant,18566.0,16560.0,13353.0,14323.0,12114.0,13266.0,11143.0,9192.0,9229.0,7394.0
309,-763,-678,215,-3489,-1949,-6664,dire,18756.0,18496.0,17197.0,18238.0,14663.0,13965.0,7347.0,9071.0,6498.0,8273.0
310,-4208,-3680,-3129,-1825,-1304,-14146,dire,15597.0,19154.0,15365.0,18143.0,14932.0,17471.0,12248.0,13665.0,10394.0,11474.0
311,-3182,5,-2844,288,-1585,-7318,radiant,14912.0,17684.0,16537.0,16741.0,10979.0,13896.0,8488.0,8255.0,6588.0,8138.0
312,2270,-2180,3046,-4908,1135,-637,radiant,20901.0,18307.0,13722.0,15838.0,14163.0,10756.0,8064.0,13023.0,8647.0,7519.0
313,3685,5075,2984,525,239,12508,radiant,19094.0,14911.0,17973.0,12810.0,14666.0,11620.0,7778.0,7766.0,6656.0,6636.0
314,-3444,-3703,-1346,-4760,-2667,-15920,radiant,15131.0,18943.0,12421.0,16470.0,13345.0,14469.0,7628.0,12155.0,7420.0,9644.0
315,869,-100,4402,-1081,-1323,2767,radiant,17653.0,16091.0,14315.0,15012.0,13984.0,9793.0,6817.0,7744.0,6248.0,7445.0
316,-4071,-13,3619,1728,940,2203,radiant,17216.0,21037.0,15831.0,15848.0,15224.0,11793.0,9148.0,7319.0,8265.0,7527.0
317,3007,898,167,2276,1410,7758,radiant,18047.0,15205.0,16215.0,15415.0,14133.0,13862.0,12179.0,9835.0,8511.0,7177.0
318,3022,5105,4535,-254,1138,13546,radiant,18465.0,14985.0,17468.0,12434.0,17219.0,13339.0,9899.0,9894.0,9097.0,7081.0
319,284,-535,4961,61,2162,6933,dire,16613.0,15736.0,14518.0,14910.0,16888.0,11601.0,9203.0,9023.0,8533.0,6507.0
320,-4478,-6358,-3510,-5208,-4681,-24235,dire,19975.0,23464.0,10654.0,17138.0,11124.0,14280.0,9037.0,13426.0,7345.0,12473.0
321,4536,908,1094,4462,1718,12718,radiant,21642.0,17590.0,16550.0,15907.0,13410.0,12598.0,13361.0,9131.0,10398.0,8829.0
322,-5817,-725,-2525,-1487,-2206,-12760,dire,15419.0,21927.0,17301.0,17779.0,10646.0,13285.0,9479.0,10725.0,6433.0,8492.0
323,224,-2090,2519,-1013,10,-350,radiant,17316.0,15977.0,16766.0,17718.0,13931.0,11368.0,8757.0,9663.0,8220.0,7532.0
324,3464,1892,4800,5230,2954,18340,radiant,18437.0,15077.0,17043.0,15238.0,15449.0,10475.0,12217.0,7141.0,9445.0,6619.0
325,7126,7144,5509,655,4387,24821,radiant,21374.0,15122.0,17129.0,10884.0,14880.0,10051.0,8993.0,8829.0,9016.0,4889.0
326,863,-2775,-7046,78,-1947,-10827,dire,17853.0,16406.0,14038.0,16738.0,11762.0,17957.0,9492.0,9186.0,7189.0,8946.0
327,-666,-2802,-1927,1554,2359,-1482,radiant,17386.0,17365.0,15227.0,18172.0,13257.0,15429.0,10517.0,9487.0,9223.0,6687.0
328,-6248,-6084,-4313,-1212,-1557,-19414,dire,14729.0,20388.0,14231.0,19763.0,13014.0,17351.0,8344.0,9487.0,6553.0,8185.0
329,-2170,1222,-198,1189,8,51,dire,17849.0,19140.0,17153.0,15447.0,12838.0,13265.0,10033.0,8899.0,8004.0,7758.0
330,817,463,3542,2563,221,7606,radiant,18957.0,18193.0,17170.0,16029.0,15990.0,12289.0,12133.0,9616.0,11503.0,10736.0
331,-2163,-955,-1932,-65,1258,-3857,dire,17398.0,19419.0,14358.0,15887.0,11559.0,13070.0,8502.0,9118.0,10224.0,9132.0
332,-2836,-4861,-1574,-4058,-1480,-14809,dire,16435.0,19204.0,13131.0,18048.0,12233.0,13901.0,8982.0,13069.0,8850.0,10293.0
333,913,-1348,2605,2821,694,5685,dire,14932.0,13696.0,12252.0,13705.0,14715.0,11825.0,10457.0,7656.0,8899.0,8031.0
334,-465,-3866,-1008,66,-1021,-6294,radiant,15633.0,16384.0,11609.0,15309.0,11345.0,12553.0,8851.0,9096.0,6754.0,7919.0
335,3497,3558,2054,4923,3249,17281,radiant,20234.0,16295.0,15804.0,11962.0,14282.0,11947.0,12671.0,7716.0,8808.0,5679.0
336,-209,1482,778,-1852,-74,125,dire,17120.0,17013.0,13936.0,12363.0,14348.0,13320.0,9001.0,10743.0,8384.0,8097.0
337,224,1868,5427,-289,189,7419,radiant,19255.0,18568.0,19248.0,16911.0,17436.0,11760.0,8292.0,7904.0,8167.0,7128.0
338,520,1287,1312,293,2422,5834,dire,20156.0,19428.0,16017.0,14446.0,14839.0,13304.0,11556.0,11074.0,8970.0,6623.0
339,1534,-1427,1164,1362,-969,1664,radiant,18322.0,17626.0,16258.0,17523.0,14019.0,12775.0,11386.0,10063.0,8949.0,10163.0
340,3076,2324,5395,6318,4464,21577,radiant,17112.0,13561.0,15408.0,12799.0,14746.0,9332.0,12507.0,5959.0,10182.0,6074.0
341,393,-2130,-146,1679,-369,-573,dire,16569.0,15946.0,10893.0,13190.0,11846.0,12122.0,9388.0,7495.0,6720.0,7165.0
342,4812,-1418,3731,302,807,8234,radiant,19895.0,15881.0,13930.0,15730.0,13634.0,10057.0,10111.0,10388.0,7891.0,7098.0
343,-2666,-674,-515,-800,-410,-5065,dire,15904.0,18500.0,15395.0,16608.0,14499.0,14539.0,9523.0,10002.0,6865.0,7218.0
344,-3490,-3972,-3389,-3664,-2431,-16946,dire,19363.0,22791.0,14116.0,17992.0,9704.0,12843.0,7082.0,10855.0,6381.0,8926.0
345,-5290,-4509,-902,-1520,-1716,-13937,dire,16353.0,21290.0,13897.0,16846.0,12690.0,12919.0,8971.0,10581.0,8099.0,9794.0
346,7732,-339,2025,4410,107,13935,radiant,23460.0,16062.0,14979.0,14957.0,14603.0,12980.0,11145.0,7315.0,8836.0,8967.0
347,2906,1603,3021,1770,-596,8704,radiant,20422.0,17683.0,14120.0,12692.0,16144.0,12962.0,11473.0,9485.0,8065.0,8702.0
348,-3439,-1261,-5856,-2066,-1815,-14437,dire,16359.0,19902.0,15889.0,17192.0,12379.0,18368.0,9453.0,11660.0,7470.0,9414.0
349,3501,954,1273,-1089,-477,4162,dire,21905.0,18286.0,16969.0,15266.0,15162.0,13728.0,10704.0,11932.0,7809.0,8368.0
350,4533,1270,2379,4202,267,12651,radiant,19776.0,16563.0,14343.0,14339.0,14089.0,12099.0,12028.0,8297.0,7278.0,7520.0
351,-2223,2609,1375,84,-493,1352,radiant,17691.0,19910.0,18868.0,16552.0,14299.0,12951.0,9552.0,9308.0,8570.0,9312.0
352,1875,334,-2529,458,-1000,-862,radiant,21085.0,18643.0,17733.0,17033.0,12601.0,14935.0,9129.0,8188.0,6761.0,7630.0
353,-2679,2787,-985,-2746,-2173,-5796,radiant,18038.0,20648.0,16005.0,13467.0,14868.0,16317.0,8338.0,11335.0,7803.0,10608.0
354,-7291,772,2266,1880,3142,769,dire,14760.0,22843.0,16607.0,16120.0,15160.0,13014.0,11908.0,9643.0,9036.0,6305.0
355,207,5041,1400,6211,236,13095,dire,18290.0,19044.0,16698.0,11275.0,12914.0,11604.0,14224.0,8046.0,9261.0,8800.0
356,-1575,-6236,-3242,-4596,-1091,-16740,dire,16467.0,18142.0,12136.0,17604.0,13297.0,16244.0,9681.0,13646.0,9202.0,9720.0
357,-5399,-3694,-4217,-239,603,-12946,dire,14764.0,20090.0,12819.0,17067.0,13261.0,17031.0,10654.0,11113.0,9600.0,8802.0
358,-1424,65,752,2213,1025,2631,radiant,17245.0,16542.0,15666.0,15612.0,14959.0,13693.0,11705.0,9288.0,8458.0,7036.0
359,-11294,-5083,-4433,-3880,-2259,-26949,dire,13554.0,24445.0,11221.0,16968.0,11359.0,15543.0,9927.0,14251.0,8572.0,11313.0
360,-4936,-561,-3592,-3005,-2300,-14394,dire,20149.0,23454.0,14423.0,14515.0,10231.0,13515.0,6991.0,9405.0,7015.0,8498.0
361,3438,6796,5750,3980,1150,21114,radiant,21196.0,18405.0,20061.0,13357.0,16783.0,11991.0,11843.0,8195.0,9327.0,8328.0
362,10972,7023,6466,939,2805,28205,radiant,23640.0,12908.0,18111.0,11605.0,17304.0,10471.0,9795.0,9041.0,8330.0,6064.0
363,-6305,-2201,-2262,558,2003,-8207,dire,15782.0,22559.0,14561.0,16968.0,13504.0,16748.0,9258.0,9110.0,9644.0,7526.0
